timestamp,time_utc,open,high,low,close,volume,market_cap,volume_ma20,rvol,obv,cmf20,mfi14,atr14,atr_pct,avwap,swing,structure_tag,lower_wick_ratio,accumulation_score,score_reasons
1777715280,2026-05-02 09:48:00 UTC,3.9811335e-05,4.7707257e-05,3.9272008e-05,4.4288104e-05,6786.0001302629,44288.104,,,0.0,,,,,4.375578966666667e-05,,,0.06393729456000616,30,未继续大幅创新低;接近/站上开盘AVWAP
1777715340,2026-05-02 09:49:00 UTC,4.4288104e-05,5.0017631e-05,4.0316906e-05,4.3745524e-05,5454.64766619,43745.524000000005,,,-5454.64766619,,,,,4.41735846534635e-05,,,0.3534393563367687,40,未继续大幅创新低;明显下影线;接近/站上开盘AVWAP
1777715400,2026-05-02 09:50:00 UTC,4.3745524e-05,4.9585171e-05,4.1253388e-05,4.5225625e-05,5503.15438688,45225.625,,,48.50672069000029,,,,,4.453991054697081e-05,,,0.2991119667903018,30,未继续大幅创新低;接近/站上开盘AVWAP
1777715460,2026-05-02 09:51:00 UTC,4.5225625e-05,4.5225625e-05,4.0180468e-05,4.4127227e-05,3869.51076933,44127.227,,,-3821.00404864,,,,,4.429604212064397e-05,,,0.7822866562923617,40,未继续大幅创新低;明显下影线;接近/站上开盘AVWAP
1777715520,2026-05-02 09:52:00 UTC,4.4127227e-05,4.4127227e-05,3.8640658e-05,3.9515574e-05,4866.67705185,39515.574,,,-8687.68110049,,,,,4.364637557011505e-05,,,0.15946505001577455,15,未继续大幅创新低
1777715580,2026-05-02 09:53:00 UTC,3.9515574e-05,4.705916e-05,3.7770135e-05,4.4437846e-05,6872.086264954,44437.846000000005,,,-1815.5948355359988,,,,,4.3531539840524795e-05,"SH,SL",,0.1879033590715924,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777715640,2026-05-02 09:54:00 UTC,4.4437846e-05,4.5967458e-05,3.8935068e-05,4.2186044e-05,2782.60128906,42186.044,,,-4598.196124595999,,,,,4.344154376125127e-05,,,0.4622860791281484,25,未继续大幅创新低;明显下影线
1777715700,2026-05-02 09:55:00 UTC,4.2186044e-05,4.6420292e-05,3.8445699e-05,3.8664022e-05,6032.69542935,38664.022000000004,,,-10630.891553946,,,,,4.3117518654000973e-05,,,0.02737732195235551,15,未继续大幅创新低
1777715760,2026-05-02 09:56:00 UTC,3.8664022e-05,4.0641267e-05,3.7319068e-05,3.8204126e-05,3382.32646819,38204.126,,,-14013.218022136,,,,,4.279108808704038e-05,SL,LL,0.2664072802381796,15,未继续大幅创新低
1777715820,2026-05-02 09:57:00 UTC,3.8204126e-05,4.3577797e-05,3.7859528e-05,4.1067042e-05,3321.82331569,41067.042,,,-10691.394706445999,,,,,4.265811740081594e-05,,,0.06026264241853575,15,未继续大幅创新低
1777715880,2026-05-02 09:58:00 UTC,4.1067042e-05,4.5261138e-05,3.8652513e-05,4.3998528e-05,4136.38198963,43998.528,,,-6555.012716815999,,,,,4.2656500207330044e-05,,,0.36536026783181064,60,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线;接近/站上开盘AVWAP
1777715940,2026-05-02 09:59:00 UTC,4.3998528e-05,4.8170488e-05,4.1852424e-05,4.7581731e-05,2585.48241933,47581.731,,,-3969.5302974859987,,,,,4.280586744019359e-05,,,0.33967747082017513,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777716000,2026-05-02 10:00:00 UTC,4.7581731e-05,5.3204815e-05,4.5919101e-05,4.9547137e-05,3274.88007956,49547.137,,,-694.6502179259987,,,,,4.318143832786795e-05,,,0.22820412659623976,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777716060,2026-05-02 10:01:00 UTC,4.9547137e-05,6.459999e-05,4.8740438e-05,5.6152861e-05,3954.28864528,56152.861000000004,,,3259.638427354001,,65.05153540409225,7.6005652857142875e-06,0.1353549071295635,4.4019618034007794e-05,SH,HH,0.050865182068194466,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777716120,2026-05-02 10:02:00 UTC,5.6152861e-05,5.8138009e-05,4.9631205e-05,5.3193702e-05,6001.28621344,53193.702,,,-2741.647786085999,,57.54524200114034,7.6056763571428584e-06,0.14298076785749672,4.4859741373246477e-05,,,0.4187820713866213,60,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线;接近/站上开盘AVWAP
1777716180,2026-05-02 10:03:00 UTC,5.3193702e-05,5.7884263e-05,5.2458989e-05,5.5104375e-05,3955.2186742,55104.375,,,1213.5708881140008,,57.151236361470474,7.3002870000000005e-06,0.13248107795433667,4.5418928233606676e-05,,,0.13542412788736563,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777716240,2026-05-02 10:04:00 UTC,5.5104375e-05,5.8520127e-05,4.5910602e-05,4.6493645e-05,4903.085909003,46493.645000000004,,,-3689.515020888999,,48.17481842035301,7.605840000000001e-06,0.1635888087500991,4.572752102043044e-05,,,0.04623830001526638,30,未继续大幅创新低;接近/站上开盘AVWAP
