timestamp,time_utc,open,high,low,close,volume,market_cap,volume_ma20,rvol,obv,cmf20,mfi14,atr14,atr_pct,avwap,swing,structure_tag,lower_wick_ratio,accumulation_score,score_reasons
1777704720,2026-05-02 06:52:00 UTC,4.1075878e-05,4.9107747e-05,4.0286278e-05,4.8368684e-05,7900.15364024,48368.684,,,0.0,,,,,4.5920903e-05,,,0.08950890152195703,30,未继续大幅创新低;接近/站上开盘AVWAP
1777704780,2026-05-02 06:53:00 UTC,4.8368684e-05,5.416202e-05,4.3671828e-05,4.3671828e-05,8598.72564406,43671.828,,,-8598.72564406,,,,,4.657114406129029e-05,,,0.0,15,未继续大幅创新低
1777704840,2026-05-02 06:54:00 UTC,4.3671828e-05,4.935881e-05,4.0111148e-05,4.8629032e-05,6731.80785679,48629.032,,,-1866.9177872699993,,,,,4.64151992613265e-05,,,0.3850356987528308,40,未继续大幅创新低;明显下影线;接近/站上开盘AVWAP
1777704900,2026-05-02 06:55:00 UTC,4.8629032e-05,6.964746e-05,4.8629032e-05,5.6677454e-05,11341.922554,56677.454000000005,,,9475.004766730002,,,,,5.0320037258508296e-05,SH,,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777704960,2026-05-02 06:56:00 UTC,5.6677454e-05,5.9729844e-05,3.8685067e-05,5.4105007e-05,14046.57221967,54105.007,,,-4571.5674529399985,,,,,5.0470251844040905e-05,SL,,0.7327205225315525,60,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线;接近/站上开盘AVWAP
1777705020,2026-05-02 06:57:00 UTC,5.4105007e-05,6.9155147e-05,5.112565e-05,6.5746304e-05,8731.094721469,65746.30399999999,,,4159.527268529002,,,,,5.2226933816174016e-05,,,0.16524903606573135,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777705080,2026-05-02 06:58:00 UTC,6.5746304e-05,7.8089068e-05,6.3226722e-05,7.2944237e-05,8756.14268126,72944.237,,,12915.669949789002,,,,,5.476915749939308e-05,,,0.1695278793805499,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777705140,2026-05-02 06:59:00 UTC,7.2944237e-05,7.8110166e-05,5.4566338e-05,5.4566338e-05,10991.82395195,54566.337999999996,,,1923.845997839002,,,,,5.5859115511172515e-05,SH,HH,0.0,35,未继续大幅创新低;OBV上升/未跟随创新低
1777705200,2026-05-02 07:00:00 UTC,5.4566338e-05,5.5957885e-05,4.2134444e-05,4.4003748e-05,6250.15978207,44003.748,,,-4326.313784230998,,,,,5.522218266781597e-05,,,0.13522711168659068,15,未继续大幅创新低
1777705260,2026-05-02 07:01:00 UTC,4.4003748e-05,5.4696797e-05,4.1998274e-05,4.8674723e-05,7946.27554698,48674.723,,,3619.9617627490024,,,,,5.463330716234068e-05,SL,HL,0.15792970568309367,15,未继续大幅创新低
1777705320,2026-05-02 07:02:00 UTC,4.8674723e-05,5.4630784e-05,4.4931503e-05,5.1881613e-05,8023.45137276,51881.613,,,11643.413135509003,,,,,5.429788574858636e-05,,,0.38592757545636597,45,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线
1777705380,2026-05-02 07:03:00 UTC,5.1881613e-05,6.8815848e-05,5.1881613e-05,5.8595051e-05,11327.054144738,58595.051,,,22970.467280247,,,,,5.4857484485145504e-05,SH,LH,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777705440,2026-05-02 07:04:00 UTC,5.8595051e-05,6.3753051e-05,4.9863651e-05,5.337321e-05,9062.97778219,53373.21,,,13907.489498057,,,,,5.491849222466617e-05,,,0.2526789494146615,35,未继续大幅创新低;OBV上升/未跟随创新低
1777705500,2026-05-02 07:05:00 UTC,5.337321e-05,5.8312694e-05,4.50011e-05,5.010305e-05,10364.13944485,50103.05,,,3543.350053207001,,54.89694133752088,1.4815333785714286e-05,0.29569724369503025,5.461733876633599e-05,SL,HL,0.3832711544537794,25,未继续大幅创新低;明显下影线
1777705560,2026-05-02 07:06:00 UTC,5.010305e-05,6.1702874e-05,4.6954131e-05,5.5990785e-05,10657.32084478,55990.784999999996,,,14200.670897987002,,58.49777178282942,1.5238710499999999e-05,0.27216461601672487,5.463742649560356e-05,,,0.21350422880105768,30,未继续大幅创新低;接近/站上开盘AVWAP
1777705620,2026-05-02 07:07:00 UTC,5.5990785e-05,6.4250817e-05,5.3985582e-05,5.3985582e-05,6667.75495794,53985.581999999995,,,7532.915940047002,,58.36814531161935,1.5222642142857143e-05,0.2819760680334454,5.476272735358918e-05,,,0.0,30,未继续大幅创新低;接近/站上开盘AVWAP
