代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
HKJJJVNFzCdJzeMvj8GoXf4QP3zAXSPHo4BzHWFfpump,2026-05-03 07:20:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,6.7603885e-05,0.158581,5.6946238727999994e-05,4.1211,-19.9736,5.6946238727999994e-05,-15.7648,-1.0,命中硬止损,True,False,0
