timestamp,open,high,low,close,volume,amount,market_cap
1777879200,4.2811349000000002e-05,5.70951880000000023e-05,4.01788920000000006e-05,4.79332129999999993e-05,46265.7155520099986,970313129.030394912,47933.2056662184114
1777879500,4.79332129999999993e-05,6.66075680000000015e-05,4.37037729999999994e-05,6.00694160000000017e-05,47630.9340080300026,891807215.991461396,60069.4068093793539
1777879800,6.00694160000000017e-05,8.42644990000000033e-05,5.38615919999999975e-05,7.61314369999999954e-05,42856.8615108200029,610105450.7127918,76131.4253518901387
1777880100,7.61314369999999954e-05,9.39534970000000061e-05,6.86493629999999992e-05,7.34010080000000061e-05,49537.9919265900025,625197739.047498822,73400.9967696457752
1777880400,7.34010080000000061e-05,0.000102941780000000003,7.15627309999999965e-05,7.86937259999999995e-05,54471.6830837800007,625675176.295193076,78693.7139598599169
1777880700,7.86937259999999995e-05,0.000104367050000000002,6.89994870000000001e-05,0.000102485269999999997,48112.3603842299999,564365098.549687386,102485.254319753687
1777881000,0.000102485269999999997,0.000113194250000000005,8.633472e-05,9.1852616000000006e-05,57123.1802816199997,567942039.89918077,91852.601946549752
1777881300,9.1852616000000006e-05,0.000122154399999999997,8.92869550000000044e-05,0.000118878730000000006,44601.9559426699998,425407409.765664935,118878.711811554313
1777881600,0.000118878730000000006,0.000157346070000000013,0.000113405750000000001,0.000139777710000000009,61084.9827259500016,447897905.014866173,139777.688614010374
1777881900,0.000139777710000000009,0.000162387330000000012,0.00013328042,0.000149736539999999988,35097.6059448700034,240397101.018182158,149736.517090309382
