代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
6RhH7zVMckGazH6DMBQrKfpKc2C3M7Rk8D6HzEgqpump,2026-04-30 09:46:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,5.8335623e-05,0.193965,5.0816779972e-05,59.8172,-13.6616,5.0816779972e-05,2.8333,0.2198,命中硬止损,True,True,1
