timestamp,time_utc,open,high,low,close,volume,market_cap,volume_ma20,rvol,obv,cmf20,mfi14,atr14,atr_pct,avwap,swing,structure_tag,lower_wick_ratio,accumulation_score,score_reasons
1777721940,2026-05-02 11:39:00 UTC,1.923865e-05,3.0341746e-05,1.8958628e-05,3.0341746e-05,6679.83782049,30341.746,,,0.0,,,,,2.6547373333333335e-05,,,0.024599762560661986,30,未继续大幅创新低;接近/站上开盘AVWAP
1777722000,2026-05-02 11:40:00 UTC,3.0341746e-05,4.4531261e-05,2.7515314e-05,3.3244532e-05,13020.71635396,33244.532,,,13020.71635396,,,,,3.219811428095833e-05,,,0.1661048897249152,30,未继续大幅创新低;接近/站上开盘AVWAP
1777722060,2026-05-02 11:41:00 UTC,3.3244532e-05,3.9395576e-05,2.859445e-05,3.758184e-05,10710.54386407,37581.840000000004,,,23731.260218030002,,,,,3.3252051404431025e-05,,,0.43051826263298826,40,未继续大幅创新低;明显下影线;接近/站上开盘AVWAP
1777722120,2026-05-02 11:42:00 UTC,3.758184e-05,4.6374345e-05,3.5990449e-05,3.6620763e-05,12569.51387512,36620.763,,,11161.746342910003,,,,,3.5126572918328456e-05,,,0.060701108716805154,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777722180,2026-05-02 11:43:00 UTC,3.6620763e-05,3.8767165e-05,2.9657607e-05,3.8767165e-05,10388.31065163,38767.165,,,21550.056994540002,,,,,3.524415624331027e-05,,,0.7643791279445169,60,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线;接近/站上开盘AVWAP
1777722240,2026-05-02 11:44:00 UTC,3.8767165e-05,5.022185e-05,3.4063671e-05,4.6054784e-05,13232.22063113,46054.784,,,34782.27762567,,,,,3.6873839574821406e-05,,,0.2910905987611601,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777722300,2026-05-02 11:45:00 UTC,4.6054784e-05,5.1159945e-05,3.6156345e-05,4.2974189e-05,10410.9949962,42974.189000000006,,,24371.282629470003,,,,,3.7760164994055715e-05,,,0.4544138740035726,60,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线;接近/站上开盘AVWAP
1777722360,2026-05-02 11:46:00 UTC,4.2974189e-05,5.4179905e-05,4.1372074e-05,4.6228286e-05,15258.51368151,46228.286,,,39629.796310980004,,,,,3.933113807489439e-05,,,0.1250887054958801,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777722420,2026-05-02 11:47:00 UTC,4.6228286e-05,5.7925198e-05,4.6228286e-05,5.351679e-05,11226.69905971,53516.79,,,50856.495370690005,,,,,4.0765764695166144e-05,SH,,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777722480,2026-05-02 11:48:00 UTC,5.351679e-05,5.672536e-05,4.4090585e-05,4.8838734e-05,13333.40334219,48838.734,,,37523.0920285,,,,,4.1806492511835716e-05,,,0.37580004392638544,60,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线;接近/站上开盘AVWAP
1777722540,2026-05-02 11:49:00 UTC,4.8838734e-05,5.6688985e-05,4.7525831e-05,5.2865489e-05,12081.86747324,52865.489,,,49604.95950174,,,,,4.279559121639125e-05,,,0.14328068697743096,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777722600,2026-05-02 11:50:00 UTC,5.2865489e-05,6.3626512e-05,5.0901517e-05,6.3626512e-05,10098.57627096,63626.512,,,59703.5357727,,,,,4.400073056627932e-05,,,0.15433970700970803,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777722660,2026-05-02 11:51:00 UTC,6.3626512e-05,6.3626512e-05,4.9954444e-05,5.820387e-05,12473.88248669,58203.869999999995,,,47229.65328601,,,,,4.509268387640756e-05,,,0.6033780697989504,60,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线;接近/站上开盘AVWAP
1777722720,2026-05-02 11:52:00 UTC,5.820387e-05,7.1045139e-05,5.1885034e-05,7.0828814e-05,8221.67193073,70828.814,,,55451.32521674,,69.34054402977216,1.2979661714285714e-05,0.18325397506000474,4.6096212859960344e-05,,,0.3297913033357593,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777722780,2026-05-02 11:53:00 UTC,7.0828814e-05,9.1051984e-05,7.0828814e-05,8.4701509e-05,14264.2382194,84701.509,,,69715.56343614,,73.6418891741049,1.3611093999999998e-05,0.1606948230402837,4.905595282994687e-05,SH,HH,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777722840,2026-05-02 11:54:00 UTC,8.4701509e-05,8.6303627e-05,7.2442522e-05,7.4071478e-05,14417.47867574,74071.478,,,55298.0847604,,63.17030710289771,1.3385748142857144e-05,0.18071393340979564,5.1240894961226395e-05,,,0.11751992355587856,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777722900,2026-05-02 11:55:00 UTC,7.4071478e-05,8.7991783e-05,7.3672671e-05,8.1579218e-05,14291.14040292,81579.218,,,69589.22516332,,66.10832510088662,1.3637032857142857e-05,0.16716307402141142,5.3344966172526685e-05,,,0.027851377934609796,60,未继续大幅创新低;OBV上升/未跟随创新低;ATR%收缩;接近/站上开盘AVWAP
1777722960,2026-05-02 11:56:00 UTC,8.1579218e-05,9.4888823e-05,7.9597026e-05,8.8735654e-05,11596.57794062,88735.654,,,81185.80310394001,,67.81268294073129,1.3987597214285715e-05,0.1576322096446792,5.520644459792525e-05,,,0.12962453006667568,60,未继续大幅创新低;OBV上升/未跟随创新低;ATR%收缩;接近/站上开盘AVWAP
1777723020,2026-05-02 11:57:00 UTC,8.8735654e-05,9.7345881e-05,7.557131e-05,8.1908046e-05,10156.73724646,81908.046,,,71029.06585748,,64.72946601321493,1.4892241000000002e-05,0.18181658246370574,5.655211899041251e-05,,,0.2910154234496739,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777723080,2026-05-02 11:58:00 UTC,8.1908046e-05,9.7725708e-05,7.9048466e-05,8.7044434e-05,13568.98999262,87044.43400000001,11900.095745769497,1.1402420856524451,84598.0558501,0.10359926993341094,66.63764453415118,1.5072174071428569e-05,0.17315494373171028,5.834158168212527e-05,,,0.15310504623755453,65,未继续大幅创新低;OBV上升/未跟随创新低;CMF20>0;接近/站上开盘AVWAP
