timestamp,time_utc,open,high,low,close,volume,market_cap,volume_ma20,rvol,obv,cmf20,mfi14,atr14,atr_pct,avwap,swing,structure_tag,lower_wick_ratio,accumulation_score,score_reasons
1777721100,2026-05-02 11:25:00 UTC,4.0865726e-05,4.7111829e-05,3.8389416e-05,4.435553e-05,10441.41606567,44355.53,,,0.0,,,,,4.328559166666667e-05,,,0.28390194318934486,30,未继续大幅创新低;接近/站上开盘AVWAP
1777721160,2026-05-02 11:26:00 UTC,4.435553e-05,4.7580384e-05,3.7763685e-05,4.4813746e-05,11047.3299898,44813.746,,,11047.3299898,,,,,4.333717972756057e-05,,,0.67149303447116,40,未继续大幅创新低;明显下影线;接近/站上开盘AVWAP
1777721220,2026-05-02 11:27:00 UTC,4.4813746e-05,4.6424815e-05,3.5363872e-05,3.930871e-05,6525.95257936,39308.71,,,4521.377410440001,,,,,4.264500416729321e-05,SL,,0.35664572179786125,25,未继续大幅创新低;明显下影线
1777721280,2026-05-02 11:28:00 UTC,3.930871e-05,4.5164399e-05,3.6408723e-05,4.1157539e-05,7928.65514333,41157.539,,,12450.032553770001,,,,,4.22623325097572e-05,,,0.3312122330702963,35,未继续大幅创新低;OBV上升/未跟随创新低
1777721340,2026-05-02 11:29:00 UTC,4.1157539e-05,5.567874e-05,4.1157539e-05,5.2505672e-05,11568.15520103,52505.672,,,24018.1877548,,,,,4.40929009194428e-05,,,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777721400,2026-05-02 11:30:00 UTC,5.2505672e-05,6.2958759e-05,5.1145824e-05,5.8575452e-05,7274.31127762,58575.452,,,31292.49903242,,,,,4.588102702810156e-05,,,0.11511516824565592,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777721460,2026-05-02 11:31:00 UTC,5.8575452e-05,6.6121604e-05,5.3343628e-05,5.8936102e-05,12257.5014027,58936.102,,,43550.000435120004,,,,,4.836496492536648e-05,,,0.40944074398011066,60,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线;接近/站上开盘AVWAP
1777721520,2026-05-02 11:32:00 UTC,5.8936102e-05,6.6969119e-05,5.205115e-05,5.205115e-05,10704.53978477,52051.149999999994,,,32845.46065035,,,,,4.955713806839272e-05,SH,,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777721580,2026-05-02 11:33:00 UTC,5.205115e-05,6.1331357e-05,4.726202e-05,5.3244906e-05,12828.45861603,53244.905999999995,,,45673.919266380006,,,,,5.017875245695329e-05,SL,HL,0.3403948601131667,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777721640,2026-05-02 11:34:00 UTC,5.3244906e-05,6.0838778e-05,4.9765332e-05,5.6646599e-05,9735.68687,56646.598999999995,,,55409.60613638,,,,,5.071948755020463e-05,,,0.3142268450128354,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
