token,T_start,T_end,window_high,window_low,window_duration_bars,window_duration_minutes,POC_price,VAH_price,VAL_price,AVWAP_anchor_time,latest_AVWAP,accumulation_score_avg,breakout_type,window_status,interpretation,T_start_market_cap,T_end_market_cap
JB8rMqyFmypiMqjiJ13bitubssM6aYDdq5ndUF5Wpump,2026-04-29 22:16:00 UTC,2026-04-29 22:21:00 UTC,0.00023055566,0.00014194503,6,5.0,0.00016871282447916667,0.0002111720846875,0.00016871282447916667,2026-04-29 21:54:00 UTC,0.00020489884423193413,54.17,close跌破吸筹窗口低点,invalid,窗口从 2026-04-29 22:16:00 UTC 开始后被失败条件破坏：close跌破吸筹窗口低点。第一版标记为 invalid_window，不进入策略执行，只保留复盘证据。,182293.16163992113,154255.40713123535
