token,T_start,T_end,window_high,window_low,window_duration_bars,window_duration_minutes,POC_price,VAH_price,VAL_price,AVWAP_anchor_time,latest_AVWAP,accumulation_score_avg,breakout_type,window_status,interpretation,T_start_market_cap,T_end_market_cap
CqsEJvmMZdqitHY4TQstsZUQSqEkqqPrzNsZYwhDpump,2026-05-04 04:14:00 UTC,2026-05-04 04:17:00 UTC,9.4439534e-05,7.5584371e-05,4,3.0,8.599399223958333e-05,8.913651940624999e-05,8.599399223958333e-05,2026-05-04 04:02:00 UTC,8.327900710982308e-05,53.75,close跌破吸筹窗口低点,invalid,窗口从 2026-05-04 04:14:00 UTC 开始后被失败条件破坏：close跌破吸筹窗口低点。第一版标记为 invalid_window，不进入策略执行，只保留复盘证据。,87692.03199999999,78442.765
