钱包地址,钱包角色,game_side,证据等级,筹码解释,当前状态,处理动作,GMGN备注,原始证据引用
4uqCS1viyNXJX8ppjcCXTnvpzdhZHdbcJM4EAN9SFsiu,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=0.0；hold=0.13957089709387138；sell_ratio=0.0,仍持有,risk_watch,TRUNC-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
2dJ5BGup3wQKTYczCxezZRT9oZmSpXWWoJS6z5kvzjqh,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=-210.0149645049736；hold=0.0031288483043957747；sell_ratio=0.0,仍持有,risk_watch,TRUNC-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
9ogBLCVb5tHMhz55CKZ9Q5GFEZsEe2JGCT4AWFpPgAGa,EARLY_BUYER,STRUCTURE_SIDE,E3,"GMGN标签=bundler,top_holder；profit=817.0154582010136；hold=0.0030191237550071578；sell_ratio=0.7363682692895228",仍持有,risk_watch,TRUNC-EARLY_BUYER-E3-STRUCTURE_SIDE,token_holders
8bPnBg4miabYtqfkF2dmCEJeyhUfH7Tsj72Tiss4u3mt,BAGHOLDER_WHALE,COUNTERPARTY_SIDE,R2,GMGN标签=top_holder；profit=925.0756806079909；hold=0.002797588133090522；sell_ratio=0.7225734733562111,已清仓,risk_watch,TRUNC-BAGHOLDER_WHALE-R2-COUNTERPARTY_SIDE,token_traders
37rDLaK9Xs3RdmyVgcR1ktq31LQE3EeXknFyEq141LUJ,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=bundler,top_holder；profit=956.1096154255777；hold=0.0027942637176485152；sell_ratio=0.6306247017018461",仍持有,risk_watch,TRUNC-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
AarXKLFvyFGa2ErG7Fs5eKGJn7PgvNiudHfycnT2TMNW,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=bundler,top_holder；profit=428.3974710991775；hold=0.0027678193941246348；sell_ratio=0.39195610629208444",仍持有,risk_watch,TRUNC-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
GuAF8AuwbSv9jTEauKdxVqpkhFUxKucN4uBsvr1Afq3p,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=-221.5233804078846；hold=0.0027624845698478585；sell_ratio=0.0,仍持有,risk_watch,TRUNC-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
BMgbL6xDd7UgzXb9WhmzPrY9qzGU9utW3rsas3ZWrHHD,EARLY_BUYER,STRUCTURE_SIDE,E3,"GMGN标签=bundler,top_holder；profit=1063.8947331025913；hold=0.002757971276146874；sell_ratio=0.7655532074466623",仍持有,risk_watch,TRUNC-EARLY_BUYER-E3-STRUCTURE_SIDE,token_holders
2giPAJxA38CuvhWWNg3dWx35JdLCY8UPcGMw6chuy1ca,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=32.22654471942721；hold=0.0027513995832015694；sell_ratio=0.0,仍持有,risk_watch,TRUNC-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
5pukxxCsJbDUuwuGpdkuoQ1o4TxkVXGD6NTinF4XMkFU,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=-142.04731784396984；hold=0.002665407012254119；sell_ratio=0.0,仍持有,risk_watch,TRUNC-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
