代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
7soYuSPe1LaJ9V37W7ZGDB5Xwxi41LUWjRT3AEQGpump,2026-04-28 16:24:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,6.9610509e-05,0.177725,5.9818622084000004e-05,7.1363,-15.0967,5.9818622084000004e-05,-14.0667,-1.0,命中硬止损,True,False,0
