token,T_start,T_end,window_high,window_low,window_duration_bars,window_duration_minutes,POC_price,VAH_price,VAL_price,AVWAP_anchor_time,latest_AVWAP,accumulation_score_avg,breakout_type,window_status,interpretation,T_start_market_cap,T_end_market_cap
xNGegLW3dgvSGq4qZP33gz3AJFq9jzSMysCbPrSpump,2026-05-08 00:56:00 UTC,2026-05-08 01:00:00 UTC,0.00017704402,0.00013924566,5,4.0,0.00015381377791666667,0.00015696364125,0.00015381377791666667,2026-05-08 00:38:00 UTC,0.0001925447165819418,70.0,突破VAH且OBV/CMF同步增强,valid,识别到疑似早期吸筹窗口：2026-05-08 00:56:00 UTC 至 2026-05-08 01:00:00 UTC。结束信号为：突破VAH且OBV/CMF同步增强。该窗口可用于后续固定范围成交量分布、POC/VAH/VAL、AVWAP 与 Fib 区间锚定。,161626.00999999998,174626.75999999998
