代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
keuQ3hSLMYsZBhnUzxB7eGKQwpzuVwy4wRCoccKpump,2026-05-04 01:08:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,0.00031457552,0.061629,0.000186967052152,12.6612,-47.6262,0.000186967052152,-40.5653,-1.0,命中硬止损,True,False,0
