timestamp,time_utc,open,high,low,close,volume,market_cap,volume_ma20,rvol,obv,cmf20,mfi14,atr14,atr_pct,avwap,swing,structure_tag,lower_wick_ratio,accumulation_score,score_reasons
1777824000,2026-05-03 16:00:00 UTC,2.6639283e-05,2.7215941e-05,2.4859627e-05,2.5429312e-05,500.74633124,25372.256354382847,,,0.0,,,,,2.583496e-05,,,0.24176956042361117,15,未继续大幅创新低
1777824060,2026-05-03 16:01:00 UTC,2.5429312e-05,2.5429312e-05,2.4203434e-05,2.4543834e-05,131.47521212,24488.765097829535,,,-131.47521212,,,,,2.5604245016676596e-05,,,0.27767852918479713,15,未继续大幅创新低
1777824120,2026-05-03 16:02:00 UTC,2.4543834e-05,2.5212245e-05,2.433295e-05,2.5212245e-05,146.39612121,25155.676386742478,,,14.92090908999998,,,,,2.547543244838711e-05,,,0.23983304806691866,30,未继续大幅创新低;接近/站上开盘AVWAP
1777824180,2026-05-03 16:03:00 UTC,2.5212245e-05,2.5574144e-05,2.5212245e-05,2.5574144e-05,41.77213556,25516.763395403777,,,56.69304464999998,,,,,2.5474316264697903e-05,SH,,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777824240,2026-05-03 16:04:00 UTC,2.5574144e-05,2.5574144e-05,2.3696302e-05,2.3696302e-05,232.6394227,23643.13470198781,,,-175.94637805000002,,,,,2.521979703577838e-05,SH,LH,0.0,0,
1777824300,2026-05-03 16:05:00 UTC,2.3696302e-05,2.3925136e-05,2.2462016e-05,2.3925136e-05,277.30435996,23871.455268057343,,,101.35798190999998,,,,,2.484826741243133e-05,SL,,0.8435986111870525,45,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线
1777824360,2026-05-03 16:06:00 UTC,2.3925136e-05,2.5405816e-05,2.3925136e-05,2.5405816e-05,220.94979236,25348.813072264064,,,322.30777427,,,,,2.485738132763418e-05,,,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777824420,2026-05-03 16:07:00 UTC,2.5405816e-05,2.9910759e-05,2.5405816e-05,2.9142533e-05,606.25963454,29077.146015278035,,,928.56740881,,,,,2.5783445090101477e-05,SH,HH,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777824480,2026-05-03 16:08:00 UTC,2.9142533e-05,2.9142533e-05,2.5795746e-05,2.6909666e-05,563.97169481,26849.288890034466,,,364.59571399999993,,,,,2.6094120682833746e-05,,,0.33283265412468754,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777824540,2026-05-03 16:09:00 UTC,2.6909666e-05,2.7212808e-05,2.6909666e-05,2.7212808e-05,0.47345491,27151.750731541633,,,365.0691689099999,,,,,2.6094297688249913e-05,,,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777824600,2026-05-03 16:10:00 UTC,2.7212808e-05,2.7212808e-05,2.6357821e-05,2.6357821e-05,78.20221759,26298.682062453587,,,286.8669513199999,,,,,2.610961643259484e-05,,,0.0,30,未继续大幅创新低;接近/站上开盘AVWAP
1777824660,2026-05-03 16:11:00 UTC,2.6357821e-05,2.6357821e-05,2.5241152e-05,2.5241152e-05,151.25463801,25184.51852822221,,,135.61231330999988,,,,,2.60841852225025e-05,SL,HL,0.0,15,未继续大幅创新低
1777824720,2026-05-03 16:12:00 UTC,2.5241152e-05,2.8603209e-05,2.5241152e-05,2.8603209e-05,384.99772852,28539.032094379534,,,520.6100418299999,,,,,2.6245541804274145e-05,SL,LL,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777824780,2026-05-03 16:13:00 UTC,2.8603209e-05,2.917205e-05,2.8603209e-05,2.917205e-05,64.040738288,29106.5967881032,,,584.6507801179998,,51.93167971275944,1.6930324285714288e-06,0.058036114313921326,2.629708528248673e-05,,,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777824840,2026-05-03 16:14:00 UTC,2.917205e-05,3.0016281e-05,2.917205e-05,3.0016281e-05,97.98922095,29948.933590385426,,,682.6400010679998,,53.695621413964034,1.5850265e-06,0.05280555908974866,2.639337470367403e-05,SH,HH,0.0,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777824900,2026-05-03 16:15:00 UTC,3.0016281e-05,3.0016281e-05,2.874595e-05,2.9211085e-05,162.35401506,29145.54420542984,,,520.2859860079998,,52.693416882230366,1.5882017142857143e-06,0.05436982961385085,2.6523364468136813e-05,SH,LH,0.36615260117245174,40,未继续大幅创新低;明显下影线;接近/站上开盘AVWAP
1777824960,2026-05-03 16:16:00 UTC,2.9211085e-05,2.9211085e-05,2.809231e-05,2.809231e-05,150.8213092,28029.27939642224,,,369.4646768079998,,47.80347612710783,1.605307428571429e-06,0.05714401658572858,2.6600201430478494e-05,,,0.0,40,未继续大幅创新低;ATR%收缩;接近/站上开盘AVWAP
1777825140,2026-05-03 16:19:00 UTC,2.809231e-05,2.8751634e-05,2.8013618e-05,2.8751634e-05,170.26703002,28687.124073800736,,,539.7317068279998,,50.12160707171542,1.6321729285714286e-06,0.05676800590086214,2.668167766283828e-05,SL,HL,0.10662641460347465,30,未继续大幅创新低;接近/站上开盘AVWAP
1777825200,2026-05-03 16:20:00 UTC,2.8751634e-05,2.9939673e-05,2.8751634e-05,2.9939673e-05,55.49109596,29872.497475448592,,,595.2228027879999,,54.61430475894073,1.5829012857142858e-06,0.05286969185382505,2.672101344687599e-05,,,0.0,60,未继续大幅创新低;OBV上升/未跟随创新低;ATR%收缩;接近/站上开盘AVWAP
1777825260,2026-05-03 16:21:00 UTC,2.9939673e-05,3.0115201e-05,2.9939673e-05,3.0115201e-05,20.77120361,30047.631643977104,202.90886783090005,0.10236715542324291,615.9940063979999,0.17691008309094675,59.69425909932854,1.4909304285714286e-06,0.04950757023243606,2.6738086641414353e-05,SH,HH,0.0,75,未继续大幅创新低;OBV上升/未跟随创新低;CMF20>0;ATR%收缩;接近/站上开盘AVWAP
1777825320,2026-05-03 16:22:00 UTC,3.0115201e-05,3.0115201e-05,2.9432462e-05,2.9432462e-05,41.95027222,29366.424502740447,179.96906487990003,0.23309712837589594,574.0437341779999,0.25965521136244146,55.53459911270009,1.4339346428571427e-06,0.048719493559768894,2.6767982493402417e-05,SH,LH,0.0,75,未继续大幅创新低;OBV上升/未跟随创新低;CMF20>0;ATR%收缩;接近/站上开盘AVWAP
1777825440,2026-05-03 16:24:00 UTC,2.9432462e-05,2.9432462e-05,2.9369905e-05,2.9369905e-05,13.66792053,29304.00786163112,174.07870030040004,0.0785157546926411,560.375813648,0.28130659134352903,41.20636411745636,1.1166213571428573e-06,0.038019236260480156,2.6776696557494826e-05,,,0.0,55,未继续大幅创新低;CMF20>0;ATR%收缩;接近/站上开盘AVWAP
