raw_file,required,source_path,copied_path,sha256,status
raw_token_basic.json,True,tests/fixtures/phase_01_data_fact/missing_optional_raw/raw_token_basic.json,/root/sikk-gmgn/data/source_wallet_bot/replay/MockToken1111111111111111111111111111111111/phase_01_data_fact/raw/copied_raw_files/phase01_20260509T150000Z_raw_token_basic.json,b2ee2f09c81db760c4d457f6bd65f9a9fe3cf77f7c416bbb32e603d3e5aa0564,copied
raw_wallet_trade.json,True,tests/fixtures/phase_01_data_fact/missing_optional_raw/raw_wallet_trade.json,/root/sikk-gmgn/data/source_wallet_bot/replay/MockToken1111111111111111111111111111111111/phase_01_data_fact/raw/copied_raw_files/phase01_20260509T150000Z_raw_wallet_trade.json,29c35a18d1d46d97c2e58330db968ec5f8216b578b3b0da3522a100efcffb84e,copied
raw_holder.json,True,tests/fixtures/phase_01_data_fact/missing_optional_raw/raw_holder.json,/root/sikk-gmgn/data/source_wallet_bot/replay/MockToken1111111111111111111111111111111111/phase_01_data_fact/raw/copied_raw_files/phase01_20260509T150000Z_raw_holder.json,12d8234f53a0ace74bb3064a28dc957b2f0872f14244dd7eab9566dc336c5480,copied
raw_kline.json,True,tests/fixtures/phase_01_data_fact/missing_optional_raw/raw_kline.json,/root/sikk-gmgn/data/source_wallet_bot/replay/MockToken1111111111111111111111111111111111/phase_01_data_fact/raw/copied_raw_files/phase01_20260509T150000Z_raw_kline.json,c3e5beb4f4b50740e2ee21be52f98f1420d448b9b4f892e7d9d8881567e87a5c,copied
raw_quote_security.json,True,tests/fixtures/phase_01_data_fact/missing_optional_raw/raw_quote_security.json,/root/sikk-gmgn/data/source_wallet_bot/replay/MockToken1111111111111111111111111111111111/phase_01_data_fact/raw/copied_raw_files/phase01_20260509T150000Z_raw_quote_security.json,378eb0ebee9b72bb8969bc917ec01baa626690fac5124c4d04d9f530eb6acfed,copied
raw_top_trader.json,False,tests/fixtures/phase_01_data_fact/missing_optional_raw/raw_top_trader.json,missing,missing,missing
raw_transfer.json,False,tests/fixtures/phase_01_data_fact/missing_optional_raw/raw_transfer.json,missing,missing,missing
legacy_candidate_snapshot.json,False,tests/fixtures/phase_01_data_fact/missing_optional_raw/legacy_candidate_snapshot.json,missing,missing,missing
