address,gmgn_note,reason,action
HsTWUzpDTwD5UNEQ7YAeL5XNkvSH3mAM9uBFGYrmeyfb,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=0.0；hold=0.172751970870576；sell_ratio=0.0,risk_watch
EyocHG3vukUg8tjserz7EypSavCZrNWwr2TNT4dNcdS6,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=869.4187194519682；hold=0.038871536827048005；sell_ratio=0.0,risk_watch
9YpHQCLVbrU7YUzaKtkcXUtugdd5iDV956QWsH6Cazjo,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=289.9250022638671；hold=0.026724500247439；sell_ratio=0.0,risk_watch
3e8JcNQJVgannqt7iZjP2jqm9qNzJ3vsBNASyBv9qvvH,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=652.3089473856294；hold=0.026443707442603；sell_ratio=0.4688986655157878,risk_watch
2X4cxEzEqjCyzLB4Ut3V9jRwxu8sGfAQUqVrbhauhBL8,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=446.4715304348539；hold=0.024306036250869；sell_ratio=0.0,risk_watch
G3gZWqrYkNmYFKYCyfRCNtGuxdyuE2wiYKkZpiZn4WSS,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,"GMGN标签=padre,photon,top_holder,bundler；profit=-340.857612160353；hold=0.023543547986939；sell_ratio=0.0",risk_watch
Efh6pffDNswYqTDqnyxq8AmsxbcMGfHCKcXk4JzzLSQv,ROSE-EARLY_BUYER-E2-STRUCTURE_SIDE,"GMGN标签=fresh_wallet,top_holder；profit=797.1122422656117；hold=0.022952577811972；sell_ratio=0.0",risk_watch
5KzZvVeFRq1KWbiBsjdDvmBdQHZZnzp2c5Ynz9PoMVkN,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=1198.3322137421153；hold=0.021893028969932；sell_ratio=0.0,risk_watch
G3tVaeeeFagPtEHcAA2iGm9bg1AscXnHZmkQjEkqcxuT,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=884.7538448709005；hold=0.021255249316628002；sell_ratio=0.0,risk_watch
DqUJZJ6e3sBiMtUbgveCJzqh3JhiLhpuBYmncg1ivwcc,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,"GMGN标签=top_holder,bundler；profit=965.2375371353711；hold=0.020829724150321；sell_ratio=0.0",risk_watch
5cLuQRKpTrHh2KyQacBuM9KBeit6qoKXMLtraNyF22in,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=38.71818066995115；hold=0.017738627034956；sell_ratio=0.0,risk_watch
6K7SHtjzSreEyCFf5eh6DJyHQJBzbGSGBfTBnA5J2qm8,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=756.3160580474412；hold=0.017044426629085；sell_ratio=0.0,risk_watch
GVMFcUwLgxSv2zKJn89zciYkXZ19bLDSD2pMMe3hmHaY,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=fomo；profit=500.2128484120725；hold=0.017031998724054；sell_ratio=0.0,risk_watch
8Th24wY3TMmsfPxUrizeTNmMYGRKAsuWuDdYug45sPpb,ROSE-EARLY_BUYER-E3-STRUCTURE_SIDE,"GMGN标签=fresh_wallet,padre,bundler；profit=609.7854233159302；hold=0.016358023176872；sell_ratio=0.019999999999984423",risk_watch
FnGVt3jTiyHnm7qoj1v1diuKHis5oMw68CZKqb4hdQnq,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,"GMGN标签=axiom,bundler；profit=741.9627245583873；hold=0.016128401263945002；sell_ratio=0.0",risk_watch
B8vj2nxQTNDAmbwqMbVZVjQDkY6s7qrCvGYA76DtZG4U,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=padre；profit=549.0625030628321；hold=0.015879785642876；sell_ratio=0.020000000000007408,risk_watch
G5hvqcb1A7Phgqztk5FSWB9s7YWCDbhEUwVfbmYVNJbX,ROSE-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=677.5136370912791；hold=0.014993214761165；sell_ratio=0.0,risk_watch
