token,T_start,T_end,window_high,window_low,window_duration_bars,window_duration_minutes,POC_price,VAH_price,VAL_price,AVWAP_anchor_time,latest_AVWAP,accumulation_score_avg,breakout_type,window_status,interpretation,T_start_market_cap,T_end_market_cap
ziffq43QSCC95DUjVc7cULKYttEHyA1pops25gDpump,2026-05-04 11:31:00 UTC,2026-05-04 11:35:00 UTC,0.00041498869,0.0002931788,5,4.0,0.00032236241947916665,0.0003781919523958333,0.00032236241947916665,2026-05-04 11:10:00 UTC,0.0003776600019370473,63.0,close跌破吸筹窗口低点,invalid,窗口从 2026-05-04 11:31:00 UTC 开始后被失败条件破坏：close跌破吸筹窗口低点。第一版标记为 invalid_window，不进入策略执行，只保留复盘证据。,414987.3852755586,314259.2419658369
