扫描时间,来源分类,代币符号,代币名称,代币地址,创建时间戳,开盘时间戳,总供应量,发射平台,筛选等级,风险动作,是否进入候选池,当前市值USD,流动性USD,24H成交额USD,24H净买入USD,24H交易数,24H买笔数,24H卖笔数,Top10持仓率,Dev持仓率,rat异常占比,bot占比,鲸鱼持仓率,Dev发币数,Smart钱包数,KOL人数,新钱包比例,狙击钱包数,捆绑交易占比,Rug风险,结构加分,通过条件,排除原因,下一步动作
2026-05-08T01:47:32Z,completed,GABI,Robot Monk,KJtdeGP5Tha1RbCYaTvedHdv6oaXcV1kD8FCZtBpump,1778202047,1778202047,1000000000,Pump.fun,S3_进入SIKK结构分析,ALLOW_ANALYSIS,是,298656.91936057,44865.02901077,619201.3385306,25487.60947494,5217,2871,2346,0.0491,0,0,0.0382,0,1,5,0,0.0223,29,0.0136,0,3,市值达标；池子/流动性达标；24H成交额达标；24H净买入达标；24H交易数达标；24H买笔数达标；24H卖笔数达标；Top10持仓率达标；Dev持仓率达标；rat异常占比达标；bot占比达标；鲸鱼持仓率达标；Dev发币数达标；Rug风险达标；Smart钱包>=1；存在狙击钱包；存在捆绑交易痕迹；净流入为正,无,拉取K线与 holders/traders；进入吸筹窗口与钱包结构分析
2026-05-08T01:47:32Z,completed,MV,MV Hondius,xNGegLW3dgvSGq4qZP33gz3AJFq9jzSMysCbPrSpump,1778200656,1778200656,1000000000,Pump.fun,S3_进入SIKK结构分析,ALLOW_ANALYSIS,是,352576.99343448,47903.44656223,392949.25913767,25774.14216416,4234,2730,1504,0.0504,0,0,0.0397,0,1,3,0,0.0167,22,0.0028,0,2,市值达标；池子/流动性达标；24H成交额达标；24H净买入达标；24H交易数达标；24H买笔数达标；24H卖笔数达标；Top10持仓率达标；Dev持仓率达标；rat异常占比达标；bot占比达标；鲸鱼持仓率达标；Dev发币数达标；Rug风险达标；Smart钱包>=1；存在狙击钱包；净流入为正,无,拉取K线与 holders/traders；进入吸筹窗口与钱包结构分析
2026-05-08T01:47:32Z,completed,MASK,Elon Mask,GRzVr7w2QAgn2yxphqHLEPVweuuV5T741EEH3s13pump,1778199035,1778199035,1000000000,Pump.fun,S3_进入SIKK结构分析,ALLOW_ANALYSIS,是,257869.75219341,41388.72820828,596047.42413135,23556.18735873,11696,9657,2039,0.0254,0,0,0.0018,0,1,0,0,0.0036,5,0.028,0,2,市值达标；池子/流动性达标；24H成交额达标；24H净买入达标；24H交易数达标；24H买笔数达标；24H卖笔数达标；Top10持仓率达标；Dev持仓率达标；rat异常占比达标；bot占比达标；鲸鱼持仓率达标；Dev发币数达标；Rug风险达标；存在狙击钱包；存在捆绑交易痕迹；净流入为正,无,拉取K线与 holders/traders；进入吸筹窗口与钱包结构分析
