钱包地址,钱包角色,game_side,证据等级,筹码解释,当前状态,处理动作,GMGN备注,原始证据引用
HXGMvjriDQLYQYTFEHgPqH6A4vfvnpbYmKsRhP5WLNTA,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=0.0；hold=0.068387831342332；sell_ratio=0.0,仍持有,risk_watch,GRUMP-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
769wZZLeYbk9Ed7EQwcH1RQ4pFRVypsMzZwe5CPRH8VG,EARLY_BUYER,STRUCTURE_SIDE,E3,"GMGN标签=bundler,top_holder；profit=654.0044044875903；hold=0.0035714004084455727；sell_ratio=0.5566727329387038",仍持有,risk_watch,GRUMP-EARLY_BUYER-E3-STRUCTURE_SIDE,token_holders
8MtSskCGmpnynUsBiWca3VCs129unZ5Vnd5fNCdAcJkz,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=158.84169417007575；hold=0.00344383170865235；sell_ratio=0.4151951917141455,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
42138aRGQtzAUpUpJjrCHH6iBznyBdb65CU5pVwyAatW,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=440.0330111088016；hold=0.0033689096391775002；sell_ratio=0.2017332718012705,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
FPB2u3zYvrFPgnEEXmbkGMgGRDjur88dQAXqSzZLWXVJ,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=101.68157680781658；hold=0.003276521964814554；sell_ratio=0.3082914363193044,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
8dMqshwaoRKrEpHVPS7pAEPsD6qTVoKqze5Jc1FnUfLm,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=594.840250151295；hold=0.0031760046884242808；sell_ratio=0.415119592395405,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
2dgXccSQhDatdSzmegRKGNBeUcEfCRUuaU1gxza6dRFo,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=1776.6767187562812；hold=0.0031629234432441035；sell_ratio=0.5633815864035568,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_traders
8JaQithbr6LDbxveoEmDaa2civRpEen76fzg9rMbivKE,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=-306.48394344394393；hold=0.003075566468767186；sell_ratio=0.45158225903292815,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
CmaCf1sXvqvASfXtEUN2UrFsKuRS2tTsyVdyaesYZJj5,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=276.8025083964255；hold=0.003000990680030491；sell_ratio=0.3267759688023876,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
4PaexC5rt8fKNZJTaJCVgasii9jqwjT6cEUYDoXn4KeB,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=415.7217396141949；hold=0.0029902503929986088；sell_ratio=0.5796132356549848,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
4XtsAmPC3dtk4CT7snmTHtb4oGEn3hAE6zonxWUzbeGt,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=177.307741245997；hold=0.002860106990809683；sell_ratio=0.25632040097757763,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
GfBAKsGkGVuFxncGXYA9jwtguBecGrh5syMCwdxsGgsu,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=518.2796532552286；hold=0.002835598857866757；sell_ratio=0.3366610307705976,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
8pd1s6C6ExWkeH9oZ9apwVaYnCzum6uD3uXwbA6Mvecs,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=616.3170344823532；hold=0.002832371293884991；sell_ratio=0.0,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
4B8hvqAuLiX3SwXUJVRryALsfevebqdGW5DjDsAK5WxK,EARLY_BUYER,STRUCTURE_SIDE,E3,GMGN标签=bundler；profit=334.8336469168698；hold=0.002796879796223254；sell_ratio=0.6593659900821989,仍持有,risk_watch,GRUMP-EARLY_BUYER-E3-STRUCTURE_SIDE,token_holders
FD3VszTNwpzxz9sosTFATdVifNhMX4gxnqjW1B7mKH8V,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=-285.0577378859713；hold=0.002762685538626897；sell_ratio=0.46248340835309754,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
Ggv5iz3xe9u4TBpEXsnY7zfv3MbGYjCXrUXJSmoShrcz,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=354.2869505210584；hold=0.0027521592349453814；sell_ratio=0.5704998467320374,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
HgqkV1sE81tk5y76GtyXxUoznve5jJzwmW1CFiJSj2id,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=154.53225206875607；hold=0.0027066961637005975；sell_ratio=0.533104187287829,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
FjCLC6tvv75EWRJHVqu7MDqS3Sw5YBfJXpkYNkZKTQ66,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=-316.32406023325694；hold=0.0026689177025098626；sell_ratio=0.3950010391953645,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
Cruhm1Gb5oDSKM2KKiiZ5mQachx44f8D1HTwVV98AyWr,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=626.9502600024733；hold=0.002659882660629869；sell_ratio=0.0,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
CWTuAfjH4VTz6miVQq7G949ViVBeZVEkL2nr5njAPCZW,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=-23.048515233434614；hold=0.0026570341104371425；sell_ratio=0.474685546169958,仍持有,risk_watch,GRUMP-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
