token,T_start,T_end,window_high,window_low,window_duration_bars,window_duration_minutes,POC_price,VAH_price,VAL_price,AVWAP_anchor_time,latest_AVWAP,accumulation_score_avg,breakout_type,window_status,interpretation,T_start_market_cap,T_end_market_cap
AtEvKAGgLD3YZn7y1o5Yf5LfDypwWgRcH5TzdZcepump,2026-05-02 15:08:00 UTC,2026-05-02 15:16:00 UTC,3.0599885e-05,2.5561515e-05,9,8.0,2.9602707604166666e-05,3.0547401979166666e-05,2.72934546875e-05,2026-05-02 14:42:00 UTC,2.856298470106064e-05,63.89,close跌破吸筹窗口低点,invalid,窗口从 2026-05-02 15:08:00 UTC 开始后被失败条件破坏：close跌破吸筹窗口低点。第一版标记为 invalid_window，不进入策略执行，只保留复盘证据。,28175.36768997816,25561.141853004032
