address,gmgn_note,reason,action
2MVjjf6hAVwLKSKBUdYFz85VVoSved8oiukwWBGQzHbD,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=0.0；hold=0.16512286726092984；sell_ratio=0.0,risk_watch
BqyRStP1JCSJnfEMJSQrwHuLnS8TjhteoLq8JHT6HERy,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=917.4646652246319；hold=0.027314199714630696；sell_ratio=0.0,risk_watch
7tCwDHQ3TEMFE4HK3o5S89wvrHBNB44jAnMMcxmSDkWF,Gigadowns-DISTRIBUTION_SELLER-E3-DISTRIBUTION_SIDE,"GMGN标签=transfer_in,top_holder；profit=744.8710649360952；hold=0.02241771532035635；sell_ratio=0.0",risk_watch
23qFRddV8vJvkBoTEKHYfZVUZw4TtbXoKhXPJrFXsBn2,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,"GMGN标签=padre,top_holder；profit=543.9311843873004；hold=0.02209782755202984；sell_ratio=0.0",risk_watch
8fSnLTnRViK83dDesivTsPx2wiRhwti9xoafeMGjEyLJ,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,"GMGN标签=bundler,top_holder；profit=1157.744266777956；hold=0.02156180781302045；sell_ratio=0.25",risk_watch
9CjYSuzv69UKiPh8Sw8paXMNoPcDRNxG4yrXVWqwAc9J,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,"GMGN标签=bundler,top_holder；profit=1074.238065638091；hold=0.02108422544721693；sell_ratio=0.0",risk_watch
3NpxLs6VcCFTc1F6PnnjdTb5GPVvDEaEeB3GiLLg43d4,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,"GMGN标签=gmgn,bundler,top_holder；profit=863.3534765408292；hold=0.020032879652256183；sell_ratio=0.5920804056792577",risk_watch
2wetDRKwAHWTmRWU4mSsRSjBVXK88HNKmPJyUNwmtMDF,Gigadowns-DISTRIBUTION_SELLER-E3-DISTRIBUTION_SIDE,"GMGN标签=fresh_wallet,transfer_in,top_holder；profit=710.4542039732861；hold=0.01940849839971104；sell_ratio=0.0",risk_watch
zkExzM4e6wAGSJVWUoom3hfsSww7TEZ6AV9erC8EYLi,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=-100.00446098713917；hold=0.017133788930802238；sell_ratio=0.0,risk_watch
BAr5csYtpWoNpwhUjixX7ZPHXkUciFZzjBp9uNxZXJPh,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,"GMGN标签=axiom,wash_trader,top_holder；profit=76.20933954852251；hold=0.01651156946212964；sell_ratio=0.0",risk_watch
4uH1YDim1N7SKxDgrnF3KWK368i9ZgqnBMMtZSvefK8M,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=11.391201623472057；hold=0.015881126122515656；sell_ratio=0.0,risk_watch
EyiSgNn8gyJJhZdRNc1TKQBuMSbvqJfmX9TUfXMB3DHL,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=axiom；profit=525.8789089699399；hold=0.015581631059760253；sell_ratio=0.28297148447005677,risk_watch
5QztLwt1827zXdMC3FEzkWyApAi4j7UNhu5zzVTPyjpY,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=376.1469182179121；hold=0.015177614403164898；sell_ratio=0.0,risk_watch
Ht3xabnZ8eVCZrJqi8FSJXfhgww7fqrEkiSEJuWBDDR1,Gigadowns-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=16.13024924925628；hold=0.01462160574615816；sell_ratio=0.0,risk_watch
