timestamp,open,high,low,close,volume,amount,market_cap
1777718100,3.21617030000000023e-05,5.1462000999999999e-05,2.76270910000000005e-05,4.24573230000000005e-05,36335.3068964699996,967681839.600523114,42457.252011355944
1777718400,4.24573230000000005e-05,7.40489710000000027e-05,3.24428300000000026e-05,6.63179499999999941e-05,20680.6596695100015,395180362.598608434,66317.8391163875931
1777718700,6.63179499999999941e-05,7.86098410000000064e-05,4.45843540000000004e-05,6.4232692000000004e-05,28934.6433305399987,467261837.193552196,64232.5846029389795
1777719000,6.4232692000000004e-05,7.85156659999999981e-05,4.97330509999999992e-05,5.55656349999999978e-05,17283.5845915200007,272371398.484371006,55565.5420942582787
1777719300,5.55656349999999978e-05,8.54432799999999942e-05,5.48286699999999969e-05,6.87567539999999996e-05,13324.0176734939996,186255570.828506082,68756.6390387073188
1777719600,6.87567539999999996e-05,6.87567539999999996e-05,4.08361300000000023e-05,4.69060549999999983e-05,15386.5570512199993,301042932.009629726,46905.9765730760409
1777719900,4.69060549999999983e-05,7.61214810000000009e-05,4.47733100000000011e-05,5.79991060000000015e-05,12240.1237730199991,196216223.260454983,57999.0090254947718
1777720200,5.79991060000000015e-05,0.000136162990000000003,5.79991060000000015e-05,0.000126901809999999999,50299.7596085999976,479146677.037959933,126901.597820173673
1777720500,0.000126901809999999999,0.0001306604,0.000100587150000000001,0.000116106109999999997,23431.5057369999995,203447335.052396119,116105.915870584082
1777720800,0.000116106109999999997,0.000143920149999999988,9.48625569999999977e-05,0.000141997580000000003,26304.304922700001,216705145.365704,141997.342580046243
1777721100,0.000141997580000000003,0.000142612679999999989,0.000100266010000000006,0.000104270499999999997,21344.1879259400012,173495726.957105994,104270.325659723996
1777721400,0.000104270499999999997,0.000131976309999999993,9.80612020000000011e-05,9.82729590000000003e-05,16407.9870238399999,146582587.950327933,98272.7946876125498
1777721700,9.82729590000000003e-05,0.000128131540000000008,9.30317340000000055e-05,0.000113011000000000006,19550.80757619,184072004.25926587,113010.811045608003
1777722000,0.000113011000000000006,0.000126949849999999999,7.54039280000000015e-05,8.38159839999999946e-05,13034.0511408929997,131134069.71155794,83815.8438596747437
1777722300,8.38159839999999946e-05,9.11722160000000048e-05,5.24643049999999988e-05,5.31754049999999995e-05,19777.9228428899987,306058856.542832971,53175.3160907228375
1777722600,5.31754049999999995e-05,5.47023969999999984e-05,3.64063809999999989e-05,4.69748120000000025e-05,22609.6467028100014,512426526.863717318,46974.7334581143368
1777722900,4.69748120000000025e-05,5.23312350000000004e-05,4.02078609999999983e-05,4.8499693e-05,6661.6130898600004,146728936.247973979,48499.6119085133032
1777723200,4.8499693e-05,6.77747009999999961e-05,4.80605600000000025e-05,5.46127100000000005e-05,9805.46423390999917,164416631.380387068,54612.6186875488784
1777723500,5.46127100000000005e-05,0.000106281039999999997,5.45789390000000002e-05,0.00010138027,13326.4525593899998,167138929.546897113,101380.100492188561
1777723800,0.00010138027,0.000108700850000000005,8.28663169999999962e-05,9.97643509999999957e-05,9156.17256296999949,96421994.3534619361,99764.1841940051236
1777724100,9.97643509999999957e-05,0.000101507590000000003,7.61679109999999963e-05,8.14581449999999949e-05,6997.09551487800036,83066245.1135019958,81458.0088019815594
1777724400,8.14581449999999949e-05,0.000101501909999999999,7.67780340000000022e-05,9.49294160000000033e-05,6174.27334747999976,70079378.2866119891,94929.2572780164483
