timestamp,time_utc,open,high,low,close,volume,market_cap,volume_ma20,rvol,obv,cmf20,mfi14,atr14,atr_pct,avwap,swing,structure_tag,lower_wick_ratio,accumulation_score,score_reasons
1777731600,2026-05-02 14:20:00 UTC,8.2921935e-05,0.00011084341,7.9247745e-05,0.00010219536,15429.68143193,102192.83056264464,,,0.0,,,,,9.742883833333334e-05,,,0.11628778821398461,30,未继续大幅创新低;接近/站上开盘AVWAP
1777731660,2026-05-02 14:21:00 UTC,0.00010219536,0.00010879837,9.4323096e-05,0.0001026247,9478.38115602,102622.15993605029,,,9478.38115602,,,,,9.913612624401872e-05,,,0.5438421407428978,40,未继续大幅创新低;明显下影线;接近/站上开盘AVWAP
1777731720,2026-05-02 14:22:00 UTC,0.0001026247,0.00010903213,8.7657529e-05,9.0102824e-05,7915.033914546,90100.59386500317,,,1563.347241473999,,,,,9.828281273710933e-05,,,0.114401901584034,15,未继续大幅创新低
1777731780,2026-05-02 14:23:00 UTC,9.0102824e-05,0.00010232742,8.5357247e-05,9.3652768e-05,7525.16191338,93650.45000033923,,,9088.509154854,,,,,9.74428550721094e-05,SL,,0.2796422287504079,35,未继续大幅创新低;OBV上升/未跟随创新低
1777731840,2026-05-02 14:24:00 UTC,9.3652768e-05,0.00010350407,8.5982699e-05,9.511566e-05,8911.31795856,95113.30579229935,,,17999.827113414,,,,,9.697695543402686e-05,,,0.43775507065057856,45,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线
1777731900,2026-05-02 14:25:00 UTC,9.511566e-05,0.00010354025,9.1063136e-05,9.7450744e-05,3963.19702907,97448.33199663526,,,21963.024142484002,,,,,9.700483645228138e-05,SH,,0.32479658356892477,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777731960,2026-05-02 14:26:00 UTC,9.7450744e-05,0.00010332016,8.5918626e-05,8.9382751e-05,4606.66280341,89380.53868753,,,17356.361339074003,,,,,9.667576387538075e-05,,,0.19907009347566684,35,未继续大幅创新低;OBV上升/未跟随创新低
1777732020,2026-05-02 14:27:00 UTC,8.9382751e-05,9.7570828e-05,8.4083259e-05,8.4083259e-05,3939.76851059,84081.1778552565,,,13416.592828484003,,,,,9.615934277018506e-05,,,0.0,15,未继续大幅创新低
1777732080,2026-05-02 14:28:00 UTC,8.4083259e-05,8.5284207e-05,6.5180699e-05,6.9662611e-05,9989.71248087,69660.88678071514,,,3426.8803476140038,,,,,9.298760243662109e-05,SL,LL,0.22294178707517112,35,未继续大幅创新低;OBV上升/未跟随创新低
1777732140,2026-05-02 14:29:00 UTC,6.9662611e-05,7.4680833e-05,6.6109476e-05,7.4085722e-05,9842.31265117,74083.88830429477,,,13269.192998784003,,,,,9.04109987489469e-05,,,0.4145358780412481,25,未继续大幅创新低;明显下影线
1777732200,2026-05-02 14:30:00 UTC,7.4085722e-05,8.1655517e-05,6.9805639e-05,7.7842473e-05,5673.42105861,77840.54632095077,,,18942.614057394003,,,,,8.950243804379724e-05,,,0.36119215742136745,45,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线
1777732260,2026-05-02 14:31:00 UTC,7.7842473e-05,8.3425137e-05,7.3711528e-05,7.8674561e-05,3606.76275635,78672.61372594068,,,22549.376813744002,,,,,8.906990723910862e-05,,,0.42527396357007935,45,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线
1777732320,2026-05-02 14:32:00 UTC,7.8674561e-05,8.3838647e-05,7.1740395e-05,8.3838647e-05,2854.61148212,83836.5719096481,,,25403.988295864,,,,,8.878778356402484e-05,,,0.5731543697387026,45,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线
1777732380,2026-05-02 14:33:00 UTC,8.3838647e-05,0.00011021008,8.0300159e-05,0.00010654777,6567.31890164,106545.13283614472,,,31971.307197504,,50.77195262402335,1.6967844714285718e-05,0.1592510543795118,8.945769014124397e-05,,,0.1183048260140839,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777732440,2026-05-02 14:34:00 UTC,0.00010654777,0.00012861719,0.00010488633,0.00011506524,15822.6904456,115062.39202024476,,,47793.997643104,,60.4949874688622,1.6406072928571434e-05,0.14258061712269868,9.310003034160546e-05,,,0.07001179055457743,50,未继续大幅创新低;OBV上升/未跟随创新低;接近/站上开盘AVWAP
1777732500,2026-05-02 14:35:00 UTC,0.00011506524,0.00011852155,0.00010888397,0.00011606138,5628.051766065,116058.50736478363,,,53422.049409169,,51.91073672336235,1.6060523357142863e-05,0.13837956568449267,9.408872849996967e-05,,,0.6413715891333721,60,未继续大幅创新低;OBV上升/未跟随创新低;明显下影线;接近/站上开盘AVWAP
1777732560,2026-05-02 14:36:00 UTC,0.00011606138,0.00012864082,0.00010962087,0.00011968396,7730.80174349,119680.99770230603,,,61152.851152659,,61.04917436120824,1.5892334000000003e-05,0.13278583028168522,9.559485776113936e-05,,,0.3386186609323368,60,未继续大幅创新低;OBV上升/未跟随创新低;ATR%收缩;接近/站上开盘AVWAP
1777732620,2026-05-02 14:37:00 UTC,0.00011968396,0.00013303828,0.00011487105,0.00011865936,8260.22417923,118656.42306218063,,,52892.626973429,,69.76304214737218,1.5977838071428573e-05,0.13465299384244592,9.718967464085298e-05,,,0.20852435951986104,60,未继续大幅创新低;OBV上升/未跟随创新低;ATR%收缩;接近/站上开盘AVWAP
