address,gmgn_note,reason,action
CENY19fGTEcSw9hE4bW7pDa1sJDXYD3ycD2eW9zaLZc5,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=0.0；hold=0.9360272274463856；sell_ratio=0.0,risk_watch
5g3Y7TZj4wZQTnqTrsXtU2bXFNiJi1mms3V9rn3u8Yct,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=-6.3974168200156925；hold=0.029721842854017036；sell_ratio=0.0,risk_watch
5n4ANuMjWpPLfMiLPgPrPqmb597uu9nu3xG7tiR7vUdb,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=-423.842536257309；hold=0.004812034265083666；sell_ratio=0.0,risk_watch
5zP6wH1JCydRAENbct51koeBw9Y9N8QeHVKKtWJSTJRJ,GTAVLOG-EARLY_BUYER-E2-STRUCTURE_SIDE,"GMGN标签=top_holder,sniper,creator,dev_team,bundler；profit=-2.5362764976875543；hold=0.004271798146434157；sell_ratio=0.0",risk_watch
3bMLyCHthTuchwxPbZo7YTZszeNBRqReqP7StPrLu5Fn,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,"GMGN标签=gmgn,top_holder；profit=-377.8724498700056；hold=0.003059856555308567；sell_ratio=0.0",risk_watch
BJZzLeJn5145yLAmbXLkdbVBgRete7JM7BkV7Xmfxk3Z,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=-122.36454242572839；hold=0.0015442966934906062；sell_ratio=0.0,risk_watch
LqDgSyVJi8tPx6cgiwBT4kb57Kk8ZdPFeYQN3s1CBE3,GTAVLOG-EARLY_BUYER-E2-STRUCTURE_SIDE,"GMGN标签=fresh_wallet,top_holder；profit=-60.29440397556316；hold=0.0014314486253116652；sell_ratio=0.46746795970823285",risk_watch
97aThXZJgLuMPSBb6nWUrDToio4brGcQZDTBrPNsV9Fq,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=-141.3075001454398；hold=0.001326907402027122；sell_ratio=0.0,risk_watch
FXYgHcbQjNZEBEtX5bMuTJW1ybh1ATVHNKzQpjnYMCc2,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=-0.053014712293050825；hold=0.0012725811576352831；sell_ratio=0.02422286993767514,risk_watch
6BdFUBC5ZFv6Et7pheYZRomAQnvb93edCnAB8CBrBjkq,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=-93.49882758787226；hold=0.0009371446362729184；sell_ratio=0.0,risk_watch
7ijyttAorp2CQGhPSxftLwBRjnzKXhK5vLjLrtaFPzpB,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=top_holder；profit=-40.430132075978904；hold=0.0008720960202649225；sell_ratio=0.0,risk_watch
23hG7pEfe3tmSj1z19iBfZt1RU1VSfcQQcE6hddeSPkc,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=-83.00916659255259；hold=0.0008677535726101449；sell_ratio=0.0,risk_watch
D2UYc9ZtEopPfyiUpPY4m59AyFdKMGgC5u1mAqyxSbAV,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=-83.15524892125426；hold=0.0007804210295850173；sell_ratio=0.0,risk_watch
DYuoCrGYvfGVg2MZh1GSCSSsKdm9mM8wpecm1mhWjKUL,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=-0.5798251551324829；hold=0.0007304178252712812；sell_ratio=0.0,risk_watch
DjeCvbachEfv9394Dx8BwdVin9AzbdQ6BPgM35uDPpfA,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=-83.2343998747566；hold=0.0007248821936755672；sell_ratio=0.0,risk_watch
5fNS7oNsf7gPJfkXds2gDpEDj1wubSwXVDpWMjpYe2M6,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=-83.23941228661533；hold=0.0007220790414935399；sell_ratio=0.0,risk_watch
FD9bkcQSLjx4dZTK4rx39Ht9EGqNTrXpFsfyew998twT,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=-83.26634725997202；hold=0.0007070158680222364；sell_ratio=0.0,risk_watch
DG52DzEMn6iJw53TAmTYtzcdn2EAQyWkMUBm4sxRHqbC,GTAVLOG-RETAIL_NOISE-E1-NOISE_SIDE,GMGN标签=无；profit=-24.041010585156126；hold=0.0005438224929887696；sell_ratio=0.0,risk_watch
