timestamp,open,high,low,close,volume,amount,market_cap
1777803540,3.66213460000000004e-05,4.35624290000000009e-05,3.42364680000000024e-05,4.16230069999999969e-05,3992.21154841999987,103480909.600857973,41618.8204747099226
1777803600,4.16230069999999969e-05,4.21846859999999978e-05,3.68945630000000029e-05,3.89860320000000034e-05,1989.50842773999989,50353051.0830590129,38982.1107069293794
1777803660,3.89860320000000034e-05,3.98766280000000003e-05,2.95649860000000007e-05,3.33142050000000007e-05,2474.52005513999984,73233422.9422920197,33310.8541906326936
1777803720,3.33142050000000007e-05,3.69050130000000021e-05,3.28812960000000022e-05,3.42887410000000014e-05,1316.47369690999994,37974888.9778170064,34285.2921698527425
1777803780,3.42887410000000014e-05,4.06147490000000034e-05,2.84735759999999989e-05,4.06147490000000034e-05,6419.15414603000045,187655947.025044948,40610.6638873160846
1777803840,4.06147490000000034e-05,4.65074789999999974e-05,4.00320609999999991e-05,4.24107020000000025e-05,2560.99611362999985,59363346.7448729798,42406.4362467714382
1777803900,4.24107020000000025e-05,4.5334301e-05,3.90548670000000008e-05,4.33018450000000025e-05,2169.23742885000001,51240054.7208180055,43297.489613826212
1777803960,4.33018450000000025e-05,6.66483260000000013e-05,4.29441009999999971e-05,6.49251160000000033e-05,6081.61201093,108421167.951727003,64918.5857019824907
1777804020,6.49251160000000033e-05,6.73364120000000008e-05,5.63599170000000021e-05,6.02295950000000032e-05,5509.39027977000023,89810430.6744550169,60223.5369868757116
1777804080,6.02295950000000032e-05,6.05174960000000003e-05,5.27630380000000001e-05,5.80943909999999993e-05,2244.21668507999993,39976545.4465590045,58088.5477499644403
1777804140,5.80943909999999993e-05,6.60280719999999956e-05,5.34043690000000017e-05,6.60280719999999956e-05,2492.64655941000001,42329277.4562799931,66021.4307644620858
1777804200,6.60280719999999956e-05,6.89894130000000028e-05,5.7299371000000003e-05,6.68773239999999965e-05,3996.93059417999984,63480977.565429002,66870.5973449974263
1777804260,6.68773239999999965e-05,7.09220250000000047e-05,6.01302310000000005e-05,6.18797939999999935e-05,3384.08523633599998,51074861.966828011,61873.5700065598867
1777804320,6.18797939999999935e-05,6.37614880000000032e-05,5.87791880000000018e-05,6.33482990000000019e-05,1469.66033646000005,24017726.7240269966,63341.9273013899874
1777804380,6.33482990000000019e-05,6.33482990000000019e-05,5.61861619999999969e-05,5.95698830000000005e-05,1977.28206692000003,33771576.0443210006,59563.8913420280951
1777804440,5.95698830000000005e-05,6.00258659999999977e-05,4.8458607999999999e-05,5.3677839000000003e-05,3059.84963943999992,58345210.6435080096,53672.4399755977065
1777804500,5.3677839000000003e-05,5.54789200000000031e-05,5.29095860000000008e-05,5.41036250000000033e-05,653.250538750000032,12030856.0623929985,54098.1831491902558
1777804560,5.41036250000000033e-05,5.46597089999999991e-05,4.58215780000000017e-05,5.38366439999999992e-05,1867.25674017999995,37308522.6715320051,53831.2290026731935
1777804620,5.38366439999999992e-05,5.43660139999999992e-05,3.97266390000000001e-05,4.58221940000000001e-05,5030.99065735000022,112536681.980024979,45817.5851120830921
