钱包地址,钱包角色,game_side,证据等级,筹码解释,当前状态,处理动作,GMGN备注,原始证据引用
DXBmKH1twSor4Zpb8boc725RvMaPFkMpM8DnLY9iLF8p,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=0.0；hold=0.16001535500835215；sell_ratio=0.0,仍持有,risk_watch,GameBay-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
ARzPbcnTJTetxXRi5DNBoEi7b2DgguM9kWLxWRJVZUMP,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=1719.8018207544662；hold=0.029836952335117652；sell_ratio=0.1445293296138883,仍持有,risk_watch,GameBay-RETAIL_NOISE-E1-NOISE_SIDE,token_traders
J1quW5i6LKCA6yHrq6EXfDNcQhnTHGgjzE8d9Um4N8kR,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=bullx,top_holder；profit=424.12976810570547；hold=0.024237152776450728；sell_ratio=0.36323190965587787",仍持有,risk_watch,GameBay-RETAIL_NOISE-E1-NOISE_SIDE,token_traders
63QwbUd4UBH7iXb42CH72kmaxFMSzLtFPctgj9b2uqC9,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=axiom,padre,fomo,top_holder；profit=763.8911688404094；hold=0.022974494530862366；sell_ratio=0.0",仍持有,risk_watch,GameBay-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
HF2Lw2tYs4B3y1iqz6iw2f4wTjrn14KppvAezcm7TAT3,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=trojan,top_holder,bundler；profit=1134.9070859084495；hold=0.02031548735445781；sell_ratio=0.37119999999998216",仍持有,risk_watch,GameBay-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
AhMA3DC95h8NfRz26f7y6ZYUTXEFPwHfh2SDSAHMQtJe,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=top_holder,bundler；profit=910.8240596317165；hold=0.02005355932528985；sell_ratio=0.0",仍持有,risk_watch,GameBay-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
8JunCCKCYyQ9UwYQg83V1djEoGKwE2V7Wz5xwYP6KXuV,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=846.4390728470838；hold=0.01828152521416808；sell_ratio=0.4566128613917195,仍持有,risk_watch,GameBay-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
FfLCJfZVSJ3iBLpy38tZbXSvHGHUjJH1pFzfUcF9LuL8,BAGHOLDER_WHALE,COUNTERPARTY_SIDE,R2,"GMGN标签=gmgn,padre,top_holder,bundler；profit=1185.4004725675188；hold=0.018030935804975667；sell_ratio=0.7009637847585068",已清仓,risk_watch,GameBay-BAGHOLDER_WHALE-R2-COUNTERPARTY_SIDE,token_holders
5B79fMkcFeRTiwm7ehsZsFiKsC7m7n1Bgv9yLxPp9q2X,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=axiom,bullx,gmgn,top_holder,bundler；profit=390.3679420539387；hold=0.01736900461917524；sell_ratio=0.5214089717075414",仍持有,risk_watch,GameBay-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
9oC7hJhsfCJy1BJe4vUQxmHuhzdHJNkAS1z46VTvj2Kc,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=fomo,top_holder；profit=357.69915153284444；hold=0.0162289588321707；sell_ratio=0.0",仍持有,risk_watch,GameBay-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
