钱包地址,钱包角色,game_side,证据等级,筹码解释,当前状态,处理动作,GMGN备注,原始证据引用
E4w9FSBStG1E3zdFEgbtifevXeQrXcWZexaiXh5Uxb8H,RETAIL_NOISE,NOISE_SIDE,E1,只读gmgn:token_holders证据；tags=top_holder；profit=0.0；hold=0.08974100431592821；sell_ratio=0.0,仍持有,risk_watch,TOKEN-RETAIL_NOISE-E1-NOISE_SIDE,gmgn:token_holders
J6TDXvarvpBdPXTaTU8eJbtso1PUCYKGkVtMKUUY8iEa,RETAIL_NOISE,NOISE_SIDE,E1,"只读gmgn:token_holders证据；tags=top_holder,bundler；profit=3430.50146841512；hold=0.0278587911979743；sell_ratio=0.0",仍持有,risk_watch,TOKEN-RETAIL_NOISE-E1-NOISE_SIDE,gmgn:token_holders;gmgn:holders_bundler
FtQbCzWFb9zjNDXqTbJTFZrSXVpZM3s3kVkrQtp4rdpu,EARLY_BUYER,STRUCTURE_SIDE,E3,"只读gmgn:token_holders证据；tags=fresh_wallet,padre,top_holder,bundler；profit=154.25561502071469；hold=0.02656760475144503；sell_ratio=0.0",仍持有,risk_watch,TOKEN-EARLY_BUYER-E3-STRUCTURE_SIDE,gmgn:token_holders;gmgn:holders_bundler;gmgn:holders_fresh
4ceopHPgw9wATNvAMnDdekQoLtRxs4ELvq4FAdMA8UQq,RETAIL_NOISE,NOISE_SIDE,E1,"只读gmgn:token_holders证据；tags=axiom,photon,top_holder,bundler；profit=3069.7061874728975；hold=0.019730590415909705；sell_ratio=0.0",仍持有,risk_watch,TOKEN-RETAIL_NOISE-E1-NOISE_SIDE,gmgn:token_holders;gmgn:holders_bundler
Di75xbVUg3u1qcmZci3NcZ8rjFMj7tsnYEoFdEMjS4ow,RETAIL_NOISE,NOISE_SIDE,E1,"只读gmgn:token_holders证据；tags=axiom,top_holder,bundler；profit=4492.978560719747；hold=0.018337316958218965；sell_ratio=0.0",仍持有,risk_watch,TOKEN-RETAIL_NOISE-E1-NOISE_SIDE,gmgn:token_holders;gmgn:holders_bundler
HMha77AYBQNVvLho7XqYAN2DihpkBRrLW1sBCkWD5rVf,RETAIL_NOISE,NOISE_SIDE,E1,"只读gmgn:token_holders证据；tags=padre,top_holder；profit=3364.4047707000823；hold=0.01587513819978462；sell_ratio=0.0",仍持有,risk_watch,TOKEN-RETAIL_NOISE-E1-NOISE_SIDE,gmgn:token_holders
2xrKTEtSZwYYAPddpQASwEAuogeCkK62WBCVYbds3SwM,RETAIL_NOISE,NOISE_SIDE,E1,"只读gmgn:token_holders证据；tags=axiom,top_holder,bundler；profit=-941.8523813458432；hold=0.015733462866080523；sell_ratio=0.6725771473249013",仍持有,risk_watch,TOKEN-RETAIL_NOISE-E1-NOISE_SIDE,gmgn:token_holders;gmgn:holders_bundler
2VLwuWdeEiPh3eqZK1hDDomPzTgSKMNFg3r92UPGop4B,EARLY_BUYER,STRUCTURE_SIDE,E3,"只读gmgn:token_holders证据；tags=fresh_wallet,gmgn,top_holder,bundler；profit=1233.9768309259825；hold=0.015157694129159701；sell_ratio=0.8392300694497867",仍持有,risk_watch,TOKEN-EARLY_BUYER-E3-STRUCTURE_SIDE,gmgn:token_holders;gmgn:holders_bundler;gmgn:holders_fresh
8CZjFG1EV3FduGV918QWUh7fevUoZSTffVY8bK6M3wbu,RETAIL_NOISE,NOISE_SIDE,E1,"只读gmgn:token_holders证据；tags=axiom,photon,top_holder,bundler；profit=2158.060114507616；hold=0.014464748510222489；sell_ratio=0.0",仍持有,risk_watch,TOKEN-RETAIL_NOISE-E1-NOISE_SIDE,gmgn:token_holders;gmgn:holders_bundler
ANWamZUYMaupwKWnpDyFVPCRjjKqM2E4EtVR8kpvEJGy,RETAIL_NOISE,NOISE_SIDE,E1,"只读gmgn:token_holders证据；tags=fomo,top_holder；profit=3091.3882276520258；hold=0.014070298265114415；sell_ratio=0.0",仍持有,risk_watch,TOKEN-RETAIL_NOISE-E1-NOISE_SIDE,gmgn:token_holders
