代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
Y4vtfnvGSTe2exSm94SXUq3684MGWwWEhXzASkupump,2026-05-04 11:19:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,5.5488961e-05,0.2,5.0196249872e-05,3.7598,-12.3508,5.0196249872e-05,-9.5383,-1.0,命中硬止损,True,False,0
