token,T_start,T_end,window_high,window_low,window_duration_bars,window_duration_minutes,POC_price,VAH_price,VAL_price,AVWAP_anchor_time,latest_AVWAP,accumulation_score_avg,breakout_type,window_status,interpretation,T_start_market_cap,T_end_market_cap
ARea51UmRfn22Ds7KwFZirSMEEn1gtBdrhW4zLeveeV1,2026-04-30 16:43:00 UTC,2026-04-30 16:49:00 UTC,5.6204323e-05,4.8945748e-05,7,6.0,5.234820503125e-05,5.612871284375e-05,5.1440883156250004e-05,2026-04-30 16:21:00 UTC,5.739179132547479e-05,72.86,放量突破最近LH,valid,识别到疑似早期吸筹窗口：2026-04-30 16:43:00 UTC 至 2026-04-30 16:49:00 UTC。结束信号为：放量突破最近LH。该窗口可用于后续固定范围成交量分布、POC/VAH/VAL、AVWAP 与 Fib 区间锚定。,53461.45911502765,56146.21961424569
