代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
F8ZVdDU2EdqYaBuJsA488Hr1QPachasWnQF6k3TDpump,2026-04-30 21:35:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,0.00063246389,0.2,0.0005589488123200001,4.8118,-12.0804,0.0005589488123200001,-11.6236,-1.0,命中硬止损,True,False,0
