token_address,token_symbol,generated_at,pipeline_round_id,token_open_time,pool_created_at,discovered_at,first_seen_at,last_seen_at,candidate_snapshot_at,token_age_sec,discovery_delay_sec,candidate_age_sec,candidate_stage,discovery_quality,requires_pattern_review,signal_time,signal_level,signal_stale,kline_source_time,latest_kline_time,latest_kline_age_sec,kline_ttl_sec,kline_stale,pattern_created_at,pattern_age_sec,pattern_ttl_sec,pattern_stale,wallet_decision_created_at,wallet_snapshot_at,wallet_decision_age_sec,wallet_decision_ttl_sec,wallet_decision_stale,alignment_created_at,alignment_age_sec,alignment_ttl_sec,alignment_stale,alignment_time_skew_sec,lifecycle_created_at,lifecycle_age_sec,lifecycle_ttl_sec,lifecycle_stale,intent_created_at,intent_age_sec,intent_ttl_sec,intent_stale,quote_time,quote_age_sec,quote_ttl_sec,quote_stale,security_scan_time,security_scan_age_sec,security_scan_ttl_sec,security_scan_stale,final_gate_created_at,final_gate_age_sec,final_gate_ttl_sec,final_gate_stale,paper_entry_time,paper_signal_time,paper_last_update_time,position_opened_at,position_age_sec,failure_detected_at,entry_time,exit_time,holding_duration_sec,time_to_failure_sec,report_window_start,report_window_end,report_generated_at,time_skew_sec,temporal_sync_status,temporal_gate,time_context_score,time_context_grade,missing_fields,missing_sources,refresh_required,stale_sources,temporal_reason,stage_missing_fields_json,stage_stale_flags_json,time_context_gate,stage_missing_fields,stage_stale_flags
13YRWhuYBvMqYYqWsBNs6j6K1CU2MNKx2d9c1xN9pump,GameBay,2026-05-04T12:45:21Z,time_context_20260504T124521,,,2026-05-04T01:22:37Z,,2026-05-04T01:22:37Z,2026-05-04T01:22:37Z,,,40964.0,STAGE_UNKNOWN,DISCOVERY_UNKNOWN,False,,S4_强确认信号,,,,,300,,,,900,,,,,900,,,,900,,,,,1800,,,,1800,,,,120,,,,120,,,,180,,,,2026-05-04T01:22:37Z,,,,,,,,,,,,TEMPORAL_UNKNOWN,TEMPORAL_UNKNOWN,20,TIME_INVALID,"[""age_sec"", ""candidate_discovered_at"", ""created_at"", ""elapsed_sec"", ""entry_time"", ""exit_time"", ""failure_detected_at"", ""final_gate_created_at"", ""first_seen_at"", ""input_window_end"", ""input_window_start"", ""intent_created_at"", ""latest_kline_time"", ""lifecycle_created_at"", ""paper_entry_time"", ""pattern_created_at"", ""quote_received_at"", ""quote_requested_at"", ""quote_time"", ""refresh_required"", ""report_generated_at"", ""security_scan_time"", ""source_time"", ""stale"", ""stale_action"", ""time_skew_sec"", ""ttl_sec"", ""wallet_decision_created_at"", ""wallet_decision_time""]","[""candidate_discovery"", ""daily_review"", ""dominant_intent"", ""dominant_lifecycle"", ""failure_attribution"", ""final_gate"", ""kline_collection"", ""paper_runner"", ""pattern_recognition"", ""quote_security"", ""wallet_pattern_alignment"", ""wallet_structure""]",True,[],missing_fields=29; gate=TEMPORAL_UNKNOWN,"{""S0_SYSTEM_BASELINE"": [""report_generated_at"", ""source_time"", ""created_at"", ""input_window_start"", ""input_window_end"", ""candidate_stage_enum"", ""temporal_sync_status""], ""S1_CANDIDATE_DISCOVERY"": [""candidate_discovered_at"", ""first_seen_at"", ""token_open_time"", ""pool_created_at"", ""candidate_stage_enum"", ""discovery_quality_enum""], ""S2_KLINE_COLLECTION"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""source_time"", ""token_open_time"", ""pool_created_at"", ""input_window_start"", ""input_window_end""], ""S3_PATTERN_RECOGNITION"": [""pattern_created_at"", ""latest_kline_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""quote_time"", ""source_time""], ""S4_WALLET_STRUCTURE"": [""wallet_decision_created_at"", ""wallet_decision_time"", ""pattern_created_at"", ""candidate_stage_enum""], ""S5_WALLET_PATTERN_ALIGNMENT"": [""wallet_decision_created_at"", ""pattern_created_at"", ""alignment_created_at"", ""candidate_stage_enum""], ""S6_DOMINANT_LIFECYCLE"": [""lifecycle_created_at"", ""wallet_decision_created_at"", ""phase_started_at"", ""lifecycle_transition_at"", ""candidate_stage_enum"", ""pattern_created_at""], ""S7_DOMINANT_INTENT"": [""intent_created_at"", ""lifecycle_created_at"", ""paper_entry_time"", ""candidate_stage_enum"", ""quote_time""], ""S8_QUOTE_SECURITY_LIQUIDITY"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""security_scan_time"", ""token_open_time"", ""pool_created_at"", ""liquidity_check_time"", ""source_time""], ""S9_FINAL_TRADE_GATE"": [""final_gate_created_at"", ""quote_time"", ""security_scan_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""pattern_created_at"", ""lifecycle_created_at""], ""S10_PAPER_RUNNER"": [""paper_entry_time"", ""entry_time"", ""exit_time"", ""candidate_stage_enum"", ""wallet_decision_created_at""], ""S11_FAILURE_ATTRIBUTION"": [""failure_detected_at"", ""entry_time"", ""exit_time"", ""time_to_failure_sec"", ""time_to_max_profit_sec"", ""time_to_max_drawdown_sec"", ""candidate_stage_enum""], ""S12_DAILY_REVIEW"": [""report_generated_at"", ""report_window_start"", ""report_window_end"", ""sample_first_time"", ""sample_last_time"", ""candidate_stage_enum""]}","{""S0_SYSTEM_BASELINE"": false, ""S1_CANDIDATE_DISCOVERY"": false, ""S2_KLINE_COLLECTION"": false, ""S3_PATTERN_RECOGNITION"": false, ""S4_WALLET_STRUCTURE"": false, ""S5_WALLET_PATTERN_ALIGNMENT"": false, ""S6_DOMINANT_LIFECYCLE"": false, ""S7_DOMINANT_INTENT"": false, ""S8_QUOTE_SECURITY_LIQUIDITY"": false, ""S9_FINAL_TRADE_GATE"": false, ""S10_PAPER_RUNNER"": false, ""S11_FAILURE_ATTRIBUTION"": false, ""S12_DAILY_REVIEW"": false}",time_context_gate,"{""S0_SYSTEM_BASELINE"": [""report_generated_at"", ""source_time"", ""created_at"", ""input_window_start"", ""input_window_end"", ""candidate_stage_enum"", ""temporal_sync_status""], ""S1_CANDIDATE_DISCOVERY"": [""candidate_discovered_at"", ""first_seen_at"", ""token_open_time"", ""pool_created_at"", ""candidate_stage_enum"", ""discovery_quality_enum""], ""S2_KLINE_COLLECTION"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""source_time"", ""token_open_time"", ""pool_created_at"", ""input_window_start"", ""input_window_end""], ""S3_PATTERN_RECOGNITION"": [""pattern_created_at"", ""latest_kline_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""quote_time"", ""source_time""], ""S4_WALLET_STRUCTURE"": [""wallet_decision_created_at"", ""wallet_decision_time"", ""pattern_created_at"", ""candidate_stage_enum""], ""S5_WALLET_PATTERN_ALIGNMENT"": [""wallet_decision_created_at"", ""pattern_created_at"", ""alignment_created_at"", ""candidate_stage_enum""], ""S6_DOMINANT_LIFECYCLE"": [""lifecycle_created_at"", ""wallet_decision_created_at"", ""phase_started_at"", ""lifecycle_transition_at"", ""candidate_stage_enum"", ""pattern_created_at""], ""S7_DOMINANT_INTENT"": [""intent_created_at"", ""lifecycle_created_at"", ""paper_entry_time"", ""candidate_stage_enum"", ""quote_time""], ""S8_QUOTE_SECURITY_LIQUIDITY"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""security_scan_time"", ""token_open_time"", ""pool_created_at"", ""liquidity_check_time"", ""source_time""], ""S9_FINAL_TRADE_GATE"": [""final_gate_created_at"", ""quote_time"", ""security_scan_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""pattern_created_at"", ""lifecycle_created_at""], ""S10_PAPER_RUNNER"": [""paper_entry_time"", ""entry_time"", ""exit_time"", ""candidate_stage_enum"", ""wallet_decision_created_at""], ""S11_FAILURE_ATTRIBUTION"": [""failure_detected_at"", ""entry_time"", ""exit_time"", ""time_to_failure_sec"", ""time_to_max_profit_sec"", ""time_to_max_drawdown_sec"", ""candidate_stage_enum""], ""S12_DAILY_REVIEW"": [""report_generated_at"", ""report_window_start"", ""report_window_end"", ""sample_first_time"", ""sample_last_time"", ""candidate_stage_enum""]}","{""S0_SYSTEM_BASELINE"": false, ""S1_CANDIDATE_DISCOVERY"": false, ""S2_KLINE_COLLECTION"": false, ""S3_PATTERN_RECOGNITION"": false, ""S4_WALLET_STRUCTURE"": false, ""S5_WALLET_PATTERN_ALIGNMENT"": false, ""S6_DOMINANT_LIFECYCLE"": false, ""S7_DOMINANT_INTENT"": false, ""S8_QUOTE_SECURITY_LIQUIDITY"": false, ""S9_FINAL_TRADE_GATE"": false, ""S10_PAPER_RUNNER"": false, ""S11_FAILURE_ATTRIBUTION"": false, ""S12_DAILY_REVIEW"": false}"
21EZ83KVV3YqhXiAuEwsWsUF8C2EkNVZC3ejV29Hpump,GRUMP,2026-05-04T12:45:21Z,time_context_20260504T124521,,,2026-05-02T13:54:08Z,,2026-05-02T13:54:08Z,2026-05-02T13:54:08Z,,,168673.0,STAGE_UNKNOWN,DISCOVERY_UNKNOWN,False,,S4_强确认信号,,,,,300,,,,900,,,,,900,,,,900,,,,,1800,,,,1800,,,,120,,,,120,,,,180,,,,2026-05-02T13:54:08Z,,,,,2026-05-02T17:22:43Z,,,,,,,TEMPORAL_UNKNOWN,TEMPORAL_UNKNOWN,20,TIME_INVALID,"[""age_sec"", ""candidate_discovered_at"", ""created_at"", ""elapsed_sec"", ""failure_detected_at"", ""final_gate_created_at"", ""first_seen_at"", ""input_window_end"", ""input_window_start"", ""intent_created_at"", ""latest_kline_time"", ""lifecycle_created_at"", ""pattern_created_at"", ""quote_received_at"", ""quote_requested_at"", ""quote_time"", ""refresh_required"", ""report_generated_at"", ""security_scan_time"", ""source_time"", ""stale"", ""stale_action"", ""time_skew_sec"", ""ttl_sec"", ""wallet_decision_created_at"", ""wallet_decision_time""]","[""candidate_discovery"", ""daily_review"", ""dominant_intent"", ""dominant_lifecycle"", ""failure_attribution"", ""final_gate"", ""kline_collection"", ""paper_runner"", ""pattern_recognition"", ""quote_security"", ""wallet_pattern_alignment"", ""wallet_structure""]",True,[],missing_fields=26; gate=TEMPORAL_UNKNOWN,"{""S0_SYSTEM_BASELINE"": [""report_generated_at"", ""source_time"", ""created_at"", ""input_window_start"", ""input_window_end"", ""candidate_stage_enum"", ""temporal_sync_status""], ""S1_CANDIDATE_DISCOVERY"": [""candidate_discovered_at"", ""first_seen_at"", ""token_open_time"", ""pool_created_at"", ""candidate_stage_enum"", ""discovery_quality_enum""], ""S2_KLINE_COLLECTION"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""source_time"", ""token_open_time"", ""pool_created_at"", ""input_window_start"", ""input_window_end""], ""S3_PATTERN_RECOGNITION"": [""pattern_created_at"", ""latest_kline_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""quote_time"", ""source_time""], ""S4_WALLET_STRUCTURE"": [""wallet_decision_created_at"", ""wallet_decision_time"", ""pattern_created_at"", ""candidate_stage_enum""], ""S5_WALLET_PATTERN_ALIGNMENT"": [""wallet_decision_created_at"", ""pattern_created_at"", ""alignment_created_at"", ""candidate_stage_enum""], ""S6_DOMINANT_LIFECYCLE"": [""lifecycle_created_at"", ""wallet_decision_created_at"", ""phase_started_at"", ""lifecycle_transition_at"", ""candidate_stage_enum"", ""pattern_created_at""], ""S7_DOMINANT_INTENT"": [""intent_created_at"", ""lifecycle_created_at"", ""candidate_stage_enum"", ""quote_time""], ""S8_QUOTE_SECURITY_LIQUIDITY"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""security_scan_time"", ""token_open_time"", ""pool_created_at"", ""liquidity_check_time"", ""source_time""], ""S9_FINAL_TRADE_GATE"": [""final_gate_created_at"", ""quote_time"", ""security_scan_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""pattern_created_at"", ""lifecycle_created_at""], ""S10_PAPER_RUNNER"": [""candidate_stage_enum"", ""wallet_decision_created_at""], ""S11_FAILURE_ATTRIBUTION"": [""failure_detected_at"", ""time_to_failure_sec"", ""time_to_max_profit_sec"", ""time_to_max_drawdown_sec"", ""candidate_stage_enum""], ""S12_DAILY_REVIEW"": [""report_generated_at"", ""report_window_start"", ""report_window_end"", ""sample_first_time"", ""sample_last_time"", ""candidate_stage_enum""]}","{""S0_SYSTEM_BASELINE"": false, ""S1_CANDIDATE_DISCOVERY"": true, ""S2_KLINE_COLLECTION"": false, ""S3_PATTERN_RECOGNITION"": false, ""S4_WALLET_STRUCTURE"": false, ""S5_WALLET_PATTERN_ALIGNMENT"": false, ""S6_DOMINANT_LIFECYCLE"": false, ""S7_DOMINANT_INTENT"": false, ""S8_QUOTE_SECURITY_LIQUIDITY"": false, ""S9_FINAL_TRADE_GATE"": false, ""S10_PAPER_RUNNER"": false, ""S11_FAILURE_ATTRIBUTION"": false, ""S12_DAILY_REVIEW"": false}",time_context_gate,"{""S0_SYSTEM_BASELINE"": [""report_generated_at"", ""source_time"", ""created_at"", ""input_window_start"", ""input_window_end"", ""candidate_stage_enum"", ""temporal_sync_status""], ""S1_CANDIDATE_DISCOVERY"": [""candidate_discovered_at"", ""first_seen_at"", ""token_open_time"", ""pool_created_at"", ""candidate_stage_enum"", ""discovery_quality_enum""], ""S2_KLINE_COLLECTION"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""source_time"", ""token_open_time"", ""pool_created_at"", ""input_window_start"", ""input_window_end""], ""S3_PATTERN_RECOGNITION"": [""pattern_created_at"", ""latest_kline_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""quote_time"", ""source_time""], ""S4_WALLET_STRUCTURE"": [""wallet_decision_created_at"", ""wallet_decision_time"", ""pattern_created_at"", ""candidate_stage_enum""], ""S5_WALLET_PATTERN_ALIGNMENT"": [""wallet_decision_created_at"", ""pattern_created_at"", ""alignment_created_at"", ""candidate_stage_enum""], ""S6_DOMINANT_LIFECYCLE"": [""lifecycle_created_at"", ""wallet_decision_created_at"", ""phase_started_at"", ""lifecycle_transition_at"", ""candidate_stage_enum"", ""pattern_created_at""], ""S7_DOMINANT_INTENT"": [""intent_created_at"", ""lifecycle_created_at"", ""candidate_stage_enum"", ""quote_time""], ""S8_QUOTE_SECURITY_LIQUIDITY"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""security_scan_time"", ""token_open_time"", ""pool_created_at"", ""liquidity_check_time"", ""source_time""], ""S9_FINAL_TRADE_GATE"": [""final_gate_created_at"", ""quote_time"", ""security_scan_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""pattern_created_at"", ""lifecycle_created_at""], ""S10_PAPER_RUNNER"": [""candidate_stage_enum"", ""wallet_decision_created_at""], ""S11_FAILURE_ATTRIBUTION"": [""failure_detected_at"", ""time_to_failure_sec"", ""time_to_max_profit_sec"", ""time_to_max_drawdown_sec"", ""candidate_stage_enum""], ""S12_DAILY_REVIEW"": [""report_generated_at"", ""report_window_start"", ""report_window_end"", ""sample_first_time"", ""sample_last_time"", ""candidate_stage_enum""]}","{""S0_SYSTEM_BASELINE"": false, ""S1_CANDIDATE_DISCOVERY"": true, ""S2_KLINE_COLLECTION"": false, ""S3_PATTERN_RECOGNITION"": false, ""S4_WALLET_STRUCTURE"": false, ""S5_WALLET_PATTERN_ALIGNMENT"": false, ""S6_DOMINANT_LIFECYCLE"": false, ""S7_DOMINANT_INTENT"": false, ""S8_QUOTE_SECURITY_LIQUIDITY"": false, ""S9_FINAL_TRADE_GATE"": false, ""S10_PAPER_RUNNER"": false, ""S11_FAILURE_ATTRIBUTION"": false, ""S12_DAILY_REVIEW"": false}"
2CKp88BFyPzr7gEuQKXMJ9cqa24AFXUNC41FR7udpump,Walter,2026-05-04T12:45:21Z,time_context_20260504T124521,,,2026-05-04T08:08:14Z,,2026-05-04T08:08:14Z,2026-05-04T08:08:14Z,,,16627.0,STAGE_UNKNOWN,DISCOVERY_UNKNOWN,False,,UNKNOWN,,,,,300,,,,900,,,,,900,,,,900,,,,,1800,,,,1800,,,,120,,,,120,,,,180,,,,2026-05-04T08:08:14Z,,,,,,,,,,,,TEMPORAL_UNKNOWN,TEMPORAL_UNKNOWN,20,TIME_INVALID,"[""age_sec"", ""candidate_discovered_at"", ""created_at"", ""elapsed_sec"", ""entry_time"", ""exit_time"", ""failure_detected_at"", ""final_gate_created_at"", ""first_seen_at"", ""input_window_end"", ""input_window_start"", ""intent_created_at"", ""latest_kline_time"", ""lifecycle_created_at"", ""paper_entry_time"", ""paper_signal_time"", ""pattern_created_at"", ""quote_received_at"", ""quote_requested_at"", ""quote_time"", ""refresh_required"", ""report_generated_at"", ""security_scan_time"", ""source_time"", ""stale"", ""stale_action"", ""time_skew_sec"", ""ttl_sec"", ""wallet_decision_created_at"", ""wallet_decision_time""]","[""candidate_discovery"", ""daily_review"", ""dominant_intent"", ""dominant_lifecycle"", ""failure_attribution"", ""final_gate"", ""kline_collection"", ""paper_runner"", ""pattern_recognition"", ""quote_security"", ""wallet_pattern_alignment"", ""wallet_structure""]",True,[],missing_fields=30; gate=TEMPORAL_UNKNOWN,"{""S0_SYSTEM_BASELINE"": [""report_generated_at"", ""source_time"", ""created_at"", ""input_window_start"", ""input_window_end"", ""candidate_stage_enum"", ""temporal_sync_status""], ""S1_CANDIDATE_DISCOVERY"": [""candidate_discovered_at"", ""first_seen_at"", ""token_open_time"", ""pool_created_at"", ""signal_time"", ""candidate_stage_enum"", ""discovery_quality_enum""], ""S2_KLINE_COLLECTION"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""source_time"", ""token_open_time"", ""pool_created_at"", ""input_window_start"", ""input_window_end"", ""signal_time""], ""S3_PATTERN_RECOGNITION"": [""pattern_created_at"", ""latest_kline_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""quote_time"", ""source_time""], ""S4_WALLET_STRUCTURE"": [""wallet_decision_created_at"", ""wallet_decision_time"", ""pattern_created_at"", ""candidate_stage_enum"", ""signal_time""], ""S5_WALLET_PATTERN_ALIGNMENT"": [""wallet_decision_created_at"", ""pattern_created_at"", ""alignment_created_at"", ""signal_time"", ""candidate_stage_enum""], ""S6_DOMINANT_LIFECYCLE"": [""lifecycle_created_at"", ""wallet_decision_created_at"", ""phase_started_at"", ""lifecycle_transition_at"", ""candidate_stage_enum"", ""pattern_created_at""], ""S7_DOMINANT_INTENT"": [""intent_created_at"", ""lifecycle_created_at"", ""paper_signal_time"", ""paper_entry_time"", ""candidate_stage_enum"", ""quote_time""], ""S8_QUOTE_SECURITY_LIQUIDITY"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""security_scan_time"", ""token_open_time"", ""pool_created_at"", ""liquidity_check_time"", ""source_time""], ""S9_FINAL_TRADE_GATE"": [""final_gate_created_at"", ""quote_time"", ""security_scan_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""pattern_created_at"", ""lifecycle_created_at""], ""S10_PAPER_RUNNER"": [""paper_signal_time"", ""paper_entry_time"", ""entry_time"", ""exit_time"", ""candidate_stage_enum"", ""wallet_decision_created_at""], ""S11_FAILURE_ATTRIBUTION"": [""failure_detected_at"", ""entry_time"", ""exit_time"", ""time_to_failure_sec"", ""time_to_max_profit_sec"", ""time_to_max_drawdown_sec"", ""candidate_stage_enum""], ""S12_DAILY_REVIEW"": [""report_generated_at"", ""report_window_start"", ""report_window_end"", ""sample_first_time"", ""sample_last_time"", ""candidate_stage_enum""]}","{""S0_SYSTEM_BASELINE"": false, ""S1_CANDIDATE_DISCOVERY"": false, ""S2_KLINE_COLLECTION"": false, ""S3_PATTERN_RECOGNITION"": false, ""S4_WALLET_STRUCTURE"": false, ""S5_WALLET_PATTERN_ALIGNMENT"": false, ""S6_DOMINANT_LIFECYCLE"": false, ""S7_DOMINANT_INTENT"": false, ""S8_QUOTE_SECURITY_LIQUIDITY"": false, ""S9_FINAL_TRADE_GATE"": false, ""S10_PAPER_RUNNER"": false, ""S11_FAILURE_ATTRIBUTION"": false, ""S12_DAILY_REVIEW"": false}",time_context_gate,"{""S0_SYSTEM_BASELINE"": [""report_generated_at"", ""source_time"", ""created_at"", ""input_window_start"", ""input_window_end"", ""candidate_stage_enum"", ""temporal_sync_status""], ""S1_CANDIDATE_DISCOVERY"": [""candidate_discovered_at"", ""first_seen_at"", ""token_open_time"", ""pool_created_at"", ""signal_time"", ""candidate_stage_enum"", ""discovery_quality_enum""], ""S2_KLINE_COLLECTION"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""source_time"", ""token_open_time"", ""pool_created_at"", ""input_window_start"", ""input_window_end"", ""signal_time""], ""S3_PATTERN_RECOGNITION"": [""pattern_created_at"", ""latest_kline_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""quote_time"", ""source_time""], ""S4_WALLET_STRUCTURE"": [""wallet_decision_created_at"", ""wallet_decision_time"", ""pattern_created_at"", ""candidate_stage_enum"", ""signal_time""], ""S5_WALLET_PATTERN_ALIGNMENT"": [""wallet_decision_created_at"", ""pattern_created_at"", ""alignment_created_at"", ""signal_time"", ""candidate_stage_enum""], ""S6_DOMINANT_LIFECYCLE"": [""lifecycle_created_at"", ""wallet_decision_created_at"", ""phase_started_at"", ""lifecycle_transition_at"", ""candidate_stage_enum"", ""pattern_created_at""], ""S7_DOMINANT_INTENT"": [""intent_created_at"", ""lifecycle_created_at"", ""paper_signal_time"", ""paper_entry_time"", ""candidate_stage_enum"", ""quote_time""], ""S8_QUOTE_SECURITY_LIQUIDITY"": [""quote_time"", ""quote_requested_at"", ""quote_received_at"", ""security_scan_time"", ""token_open_time"", ""pool_created_at"", ""liquidity_check_time"", ""source_time""], ""S9_FINAL_TRADE_GATE"": [""final_gate_created_at"", ""quote_time"", ""security_scan_time"", ""candidate_stage_enum"", ""wallet_decision_created_at"", ""pattern_created_at"", ""lifecycle_created_at""], ""S10_PAPER_RUNNER"": [""paper_signal_time"", ""paper_entry_time"", ""entry_time"", ""exit_time"", ""candidate_stage_enum"", ""wallet_decision_created_at""], ""S11_FAILURE_ATTRIBUTION"": [""failure_detected_at"", ""entry_time"", ""exit_time"", ""time_to_failure_sec"", ""time_to_max_profit_sec"", ""time_to_max_drawdown_sec"", ""candidate_stage_enum""], ""S12_DAILY_REVIEW"": [""report_generated_at"", ""report_window_start"", ""report_window_end"", ""sample_first_time"", ""sample_last_time"", ""candidate_stage_enum""]}","{""S0_SYSTEM_BASELINE"": false, ""S1_CANDIDATE_DISCOVERY"": false, ""S2_KLINE_COLLECTION"": false, ""S3_PATTERN_RECOGNITION"": false, ""S4_WALLET_STRUCTURE"": false, ""S5_WALLET_PATTERN_ALIGNMENT"": false, ""S6_DOMINANT_LIFECYCLE"": false, ""S7_DOMINANT_INTENT"": false, ""S8_QUOTE_SECURITY_LIQUIDITY"": false, ""S9_FINAL_TRADE_GATE"": false, ""S10_PAPER_RUNNER"": false, ""S11_FAILURE_ATTRIBUTION"": false, ""S12_DAILY_REVIEW"": false}"
