代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
6Kg9hby7ANhoDFTtQt7S8QH2TcHhCBq2ZYmi6p4Cpump,2026-05-04 04:51:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,0.00010241589,0.2,9.295321334400001e-05,1.4943,-13.9575,9.295321334400001e-05,-9.2395,-1.0,命中硬止损,True,False,0
