代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
C1FjBybKVyatJcJ8JDd7VunSjVkmsb3m1p6q3qvHpump,2026-04-28 23:11:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,0.00017055563,0.060928,0.00010057334932,55.1465,-40.7118,0.00016731367,11.0744,0.2699,命中分批止盈,False,True,1
