代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
38CNkUWA8RKHMEAuTGQ5AYUQ5jwKgWLpuKkCsYPLpump,2026-05-02 08:07:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,7.8356312e-05,0.127845,6.3033760688e-05,1.6348,-20.3949,6.3033760688e-05,-19.555,-1.0,命中硬止损,True,False,0
