钱包地址,钱包角色,game_side,证据等级,筹码解释,当前状态,处理动作,GMGN备注,原始证据引用
GWQsHyUgeiW6CkcTUA2cMNmNf6XkjJbP9WZjf4Lvm4gW,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=0.0；hold=0.10635617735584689；sell_ratio=0.0,仍持有,risk_watch,1000x-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
ik1fCERApPcHVQCt5TFKZwcfUjS7XiCFyJuQih6Gqqh,DISTRIBUTION_SELLER,DISTRIBUTION_SIDE,E3,"GMGN标签=axiom,gmgn,top_holder,bundler,transfer_in；profit=6554.7956420632845；hold=0.04008665143966059；sell_ratio=0.048139860511210476",仍持有,risk_watch,1000x-DISTRIBUTION_SELLER-E3-DISTRIBUTION_SIDE,token_holders
8v7JhsocgYuc6QJK9ZpahYAetAo7iAaWzafQSCMe2XYw,EARLY_BUYER,STRUCTURE_SIDE,E2,"GMGN标签=fomo,top_holder；profit=2876.576833368831；hold=0.02618594825447096；sell_ratio=0.0",仍持有,risk_watch,1000x-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
6vLdn7HwwFCMh2p33AvprFdfoq97DHVzwLHyULoH8WMR,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=-6069.437244570703；hold=0.02483248938724062；sell_ratio=0.549683152928147,仍持有,risk_watch,1000x-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
NyqjpV9gR3MGi1PfhQfr999xEwXmQWgNMkt2iLaY9aK,DISTRIBUTION_SELLER,DISTRIBUTION_SIDE,E3,"GMGN标签=axiom,top_holder,transfer_in；profit=787.5475388604068；hold=0.024176206469913714；sell_ratio=0.09679116397358038",仍持有,risk_watch,1000x-DISTRIBUTION_SELLER-E3-DISTRIBUTION_SIDE,token_holders
E1ba6cLZx5WftsJiXiEjpGTozort94GvFDy7MzL9Ns6j,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=fomo,top_holder；profit=84.19592181583607；hold=0.020615388176753877；sell_ratio=0.3829072163178685",仍持有,risk_watch,1000x-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
5NA8C5EAypvoceo7gqiCZS8nzLdgeknrdfz3wsFpPevm,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=padre,top_holder；profit=555.6914249656992；hold=0.020453879101103835；sell_ratio=0.09430310473042379",仍持有,risk_watch,1000x-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
9fWE3mVFyhxP7Y96o62575SmiZuRsJ4GbwuYzhXdbnn6,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=1018.466966905944；hold=0.017251408548527896；sell_ratio=0.0,仍持有,risk_watch,1000x-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
BfC42eAL9nfx2n6iTnq3FXUdZBPPBEctHkUb3Z4CTKxH,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=fomo,top_holder；profit=1735.573242450996；hold=0.016744147412522496；sell_ratio=0.0",仍持有,risk_watch,1000x-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
BCrTEXmWutwPz8qv6w1S5gDbaLnSLpXKM5kSGVWyyfxu,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=fomo,top_holder,bundler；profit=1160.2834923280907；hold=0.016401028921619525；sell_ratio=0.0",仍持有,risk_watch,1000x-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
