代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
93uoNYX96BvG9RSSwvD6k9w6sXF4wsgTx1Rc84YSpump,2026-05-02 14:34:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,0.00011506524,0.2,0.00010338683306,19.8934,-14.7457,0.00010338683306,-10.1494,-1.0,命中硬止损,True,False,0
