token,T_start,T_end,window_high,window_low,window_duration_bars,window_duration_minutes,POC_price,VAH_price,VAL_price,AVWAP_anchor_time,latest_AVWAP,accumulation_score_avg,breakout_type,window_status,interpretation,T_start_market_cap,T_end_market_cap
zfZPpLhgGBvrf487QZ3vL9riivPHgXp1RpQXKLApump,2026-05-03 06:27:00 UTC,2026-05-03 06:30:00 UTC,0.00010260844,5.2495194e-05,4,3.0,6.65895444375e-05,8.53820116875e-05,6.554551847916666e-05,2026-05-03 05:55:00 UTC,0.00010020120874182952,57.5,close跌破POC且放量,invalid,窗口从 2026-05-03 06:27:00 UTC 开始后被失败条件破坏：close跌破POC且放量。第一版标记为 invalid_window，不进入策略执行，只保留复盘证据。,71433.791,59907.488000000005
