代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
9qy89gnSE6HkPPFigfJPWppuLsL3hTpE7HR3YE4Qpump,2026-04-30 19:28:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,2.8200533e-05,0.2,2.4915460848e-05,207.3928,-12.184,2.4915460848e-05,84.5878,7.2614,命中硬止损,True,True,3
