代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
KJtdeGP5Tha1RbCYaTvedHdv6oaXcV1kD8FCZtBpump,2026-05-08 01:18:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,0.00017444363,0.080914,0.000120546077292,96.3185,-34.0108,0.000120546077292,-10.6726,-0.3454,命中硬止损,True,True,1
