代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
2CKp88BFyPzr7gEuQKXMJ9cqa24AFXUNC41FR7udpump,2026-04-30 08:19:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,0.00011446915,0.169974,9.7632858068e-05,305.3589,-13.9505,0.00024541802,116.0992,7.8935,命中分批止盈,False,True,3
