钱包地址,钱包角色,game_side,证据等级,筹码解释,当前状态,处理动作,GMGN备注,原始证据引用
9drCPQWTu1NHrVai3bxZBx1tzQN5Q7dPZ5PW4YebiXNL,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=0.0；hold=0.10260341080654863；sell_ratio=0.0,仍持有,risk_watch,Trollpface-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
gToAg1vQGsAQobHByv16Vg6x6Fjumvnxi8fhYjJYRYp,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=-1197.941856448021；hold=0.0032543067889268407；sell_ratio=0.0,仍持有,risk_watch,Trollpface-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
5orQxnpRPXcB3iZPGzJ22KWLAbEk8b3PeRPEGaySMTWa,EARLY_BUYER,STRUCTURE_SIDE,E2,"GMGN标签=fresh_wallet,top_holder；profit=-173.7770251579779；hold=0.0027369510003374363；sell_ratio=0.10758374778417956",仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
Dauoo9q5NtuZiS7bBaiQrBUiVfmULY1MopYftMXso8KU,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=-456.1427436068403；hold=0.0022007052630298183；sell_ratio=0.41692944695951273,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
3Wy8GkdvrWryC7nspz6dLdFvQcSZekfh8bpWd9i8uuN8,EARLY_BUYER,STRUCTURE_SIDE,E3,"GMGN标签=bundler,top_holder；profit=-833.9463444387337；hold=0.0021934547497070938；sell_ratio=0.12609661718862736",仍持有,risk_watch,Trollpface-EARLY_BUYER-E3-STRUCTURE_SIDE,token_holders
Doo6u92taMzehE261171UkJHkkR1LHDh56VBhRe3fyWf,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=-432.7757962715028；hold=0.0021616474730273257；sell_ratio=0.08811296370643196,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
BVeywYrbF3DBhibKDf6yaSFW7UsJdMrDoAANRuDNcdHB,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=-446.72836116660346；hold=0.0021396253059134153；sell_ratio=0.31024742341590617,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
nuDyuqMAATe9XVaGoygaBNyMxdpW4zcU6jnmfi1GT5E,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=-196.8647295228634；hold=0.0021084657637715637；sell_ratio=0.0,仍持有,risk_watch,Trollpface-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
Huz3V1KVp4keg21UVQyMAqkQPR7Sg7H6DiWqm13m42Bt,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=237.63754672279856；hold=0.0019995471768720946；sell_ratio=0.3134527508619608,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
EA7mNnHFvn2Qrik6wwhTQDB2Zb66aaMwQjgPbZxQr2Wp,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=-216.91166708916884；hold=0.0019460993306935907；sell_ratio=0.15464108940101504,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
DjfRQANkvfTfZvjP8wQoEFDTJB38cXeFJgJSxqVBfgWC,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=-169.48099346836057；hold=0.0019066812019484165；sell_ratio=0.0,仍持有,risk_watch,Trollpface-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
G2hEg74b1t5fKhRzxa1wCr9wx2ViFLFeoxrfBZQSHggP,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=-354.86726447579105；hold=0.0018167333391920586；sell_ratio=0.0,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
kcU86LBvA68DSnd3H3f6BrUXNKRDQjmuy3cgGmNtSLe,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=-393.76329433601995；hold=0.0018130955079948656；sell_ratio=0.44307137510634426,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
vu36vWsrxUEt4PXUPsF4YNhypG747xUsuGtzmYKvKh3,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=-792.2520296782386；hold=0.0017706278078889047；sell_ratio=0.0,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
3p1wUuUWEVPDkt2F4ANXnBkcmg6XN624kPUxCbRnWiV2,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=-160.19558067778843；hold=0.0017572342674444035；sell_ratio=0.2437212089475494,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
Ee39Mb51c1wniiCYwvZ1CJbiGjdSw7KJjYSmHPVfvJUN,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=-349.5574275448266；hold=0.0017540453775441265；sell_ratio=0.15345101532028238,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
5Hq9epJLSBfY8KR6NAtjxEjbFeyUHWeyJvz5S2Fu6mb9,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=无；profit=-445.5393498266243；hold=0.001723493266480544；sell_ratio=0.4423277639174556,仍持有,risk_watch,Trollpface-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
