代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
7WddhpM5mLMTyS16Dqeru1mUcoHetVVkh92zU8Tppump,2026-04-30 23:12:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,6.5411634e-05,0.097561,4.8649964376000004e-05,1.4343,-26.8613,4.8649964376000004e-05,-25.6249,-1.0,命中硬止损,True,False,0
