代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
LzxN1DNn3qNdLw7VKYvxBqvWMY45rhTeq4KoytyLUSA,2026-04-29 16:32:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,0.00020241965,0.056305,0.00011254296944799999,332.6617,-0.1225,0.00081117699,162.6851,3.664,命中分批止盈,False,True,3
