钱包地址,钱包角色,game_side,证据等级,筹码解释,当前状态,处理动作,GMGN备注,原始证据引用
4AScT7UaXB6F9bTXeccjFBZ5uoFcZo6pWoNitiA5Nqsz,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=0.0；hold=0.1391749587311071；sell_ratio=0.0,仍持有,risk_watch,TROLLBULL-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
qAH1wMFfcqCg1tMZDzm3weWDKybTvfTwPmrY4cZTWE7,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=449.1157034473799；hold=0.012698270684103594；sell_ratio=0.1100859008997499,仍持有,risk_watch,TROLLBULL-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
Gf3qHTQt5PRUQC2GQDNyhCD93FbwKDbie2CeDfZpEF9P,EARLY_BUYER,STRUCTURE_SIDE,E3,"GMGN标签=top_holder,bundler；profit=654.3202839402924；hold=0.011992369052383574；sell_ratio=0.555582336399677",仍持有,risk_watch,TROLLBULL-EARLY_BUYER-E3-STRUCTURE_SIDE,token_holders
D9tVtFsbsnraSHBXgtNtdS9cy75WJYj3m8Eg54NxLhto,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=655.2779481787665；hold=0.011756546776021332；sell_ratio=0.3687401401678181,仍持有,risk_watch,TROLLBULL-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
6nCeaxjTgYh3HAbn8Ac1xCqfbkX4mkPrPzTeCo6fyJak,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=655.5135544790362；hold=0.011274774277579428；sell_ratio=0.4963213629313926,仍持有,risk_watch,TROLLBULL-EARLY_BUYER-E2-STRUCTURE_SIDE,token_traders
DxuugSXAR3x8kuedtvydw1NZzEPbJ9Ge72qzNPxqsQGx,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=562.2442257506667；hold=0.010475685730364618；sell_ratio=0.3625060308209766,仍持有,risk_watch,TROLLBULL-EARLY_BUYER-E2-STRUCTURE_SIDE,token_traders
FinvrMrpvNwxXVQtfAr5LatYLtHzW1MaUzzYrq1SHWGy,EARLY_BUYER,STRUCTURE_SIDE,E3,"GMGN标签=top_holder,bundler；profit=616.4919575275238；hold=0.010422683568255967；sell_ratio=0.5854864615791693",仍持有,risk_watch,TROLLBULL-EARLY_BUYER-E3-STRUCTURE_SIDE,token_holders
ewvgm63MPSxxYgJWwANhJ3LLJ4qc3iYFYkULqLTMdfY,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=330.52585529688054；hold=0.00644698639468994；sell_ratio=0.4585494273447026,仍持有,risk_watch,TROLLBULL-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
CUnLf78n4aKJfL6xooC4VC8dVDAV81fRKmC6s1ET3pMv,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=607.8791970364325；hold=0.0047809426625049535；sell_ratio=0.6765847585092141,仍持有,risk_watch,TROLLBULL-EARLY_BUYER-E2-STRUCTURE_SIDE,token_traders
3mY9iumbmJSwa7HH6qjMJjGnL8tCFJ9G65wieZVJDiuy,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=106.83262264529424；hold=0.004093633296091596；sell_ratio=0.0,仍持有,risk_watch,TROLLBULL-EARLY_BUYER-E2-STRUCTURE_SIDE,token_holders
