timestamp,open,high,low,close,volume,amount,market_cap
1777531920,4.34923840000000001e-05,4.34923840000000001e-05,4.26850819999999997e-05,4.32760510000000033e-05,83.085632504000003,1929753.55147099984,43275.4920465252872
1777531980,4.32760510000000033e-05,4.64121689999999977e-05,4.07448469999999985e-05,4.64121689999999977e-05,808.638913780000053,18836371.3934909999,46411.5695404251965
1777532040,4.64121689999999977e-05,5.62393159999999992e-05,4.56574070000000001e-05,5.62393159999999992e-05,1667.05594855699997,32865893.5506320037,56238.5896129945468
1777532100,5.62393159999999992e-05,6.6374182999999999e-05,5.5594998e-05,6.47811820000000066e-05,1837.56924761000005,30491210.4567050077,64780.345286253294
1777532160,6.47811820000000066e-05,6.77002839999999958e-05,6.36569449999999933e-05,6.58746870000000059e-05,544.622105720000036,8272415.77777600009,65873.8361625427206
1777532220,6.58746870000000059e-05,6.59701829999999941e-05,5.62658570000000019e-05,6.0529914000000003e-05,1027.98155468999994,17119762.1318410002,60529.1321956307802
1777532280,6.0529914000000003e-05,6.41200219999999961e-05,6.0529914000000003e-05,6.41200219999999961e-05,393.153197760000012,6323391.0318710003,64119.1938257958464
1777532340,6.41200219999999961e-05,6.41200219999999961e-05,5.95345770000000013e-05,5.95345770000000013e-05,394.531168990000026,6400716.83053300064,59533.8080514034664
1777532400,5.95345770000000013e-05,6.06483559999999999e-05,5.82445030000000027e-05,5.82445030000000027e-05,222.631025010000002,3763930.08695200039,58243.7507139992522
1777532460,5.82445030000000027e-05,5.92789470000000012e-05,5.62871559999999983e-05,5.62871559999999983e-05,301.90373298999998,5264018.68202299997,56286.4289950931052
1777532520,5.62871559999999983e-05,6.38057900000000043e-05,5.31748079999999997e-05,6.38057900000000043e-05,1264.84558388000005,21810688.2050010003,63804.9658844163641
1777532580,6.38057900000000043e-05,6.90820069999999994e-05,6.38057900000000043e-05,6.62878800000000048e-05,450.886224360000028,6698635.43645199947,66287.023825741926
1777532640,6.62878800000000048e-05,6.82749819999999968e-05,6.61079219999999979e-05,6.82749819999999968e-05,119.296612499999995,1768793.07542700018,68274.1001603324839
1777532700,6.82749819999999968e-05,7.09112149999999939e-05,6.74100269999999938e-05,7.02749930000000014e-05,250.348472490000006,3598824.16197099956,70274.0853281904128
1777532760,7.02749930000000014e-05,7.55825789999999996e-05,7.02749930000000014e-05,7.29227870000000037e-05,682.712767050000025,9365839.83182400092,72921.845129283116
1777532820,7.29227870000000037e-05,7.62984750000000064e-05,7.29227870000000037e-05,7.55859600000000016e-05,400.974591959999998,5338141.33722000103,75584.9837317406345
1777532880,7.55859600000000016e-05,7.57746970000000033e-05,6.7903757999999997e-05,6.7903757999999997e-05,542.573673490000033,7607514.13403499871,67902.8809550616716
1777532940,6.7903757999999997e-05,6.7903757999999997e-05,6.05972049999999968e-05,6.34052639999999957e-05,1064.63260446999993,16675215.5885859989,63404.4450576101735
1777533000,6.34052639999999957e-05,6.43154379999999947e-05,6.15598409999999985e-05,6.22568360000000018e-05,236.599105299999991,3799230.88576499932,62256.0318907062247
1777533060,6.22568360000000018e-05,6.22568360000000018e-05,6.11254269999999964e-05,6.17750539999999983e-05,42.9010864799999965,701205.079581000027,61774.2561134025309
1777533120,6.17750539999999983e-05,6.67898910000000044e-05,6.0897065999999997e-05,6.5925676999999995e-05,399.620674860000008,6218619.90535099991,65924.8255039558571
1777533180,6.5925676999999995e-05,6.68842369999999935e-05,6.47270280000000021e-05,6.62957229999999991e-05,219.605293289999992,3335882.38603799976,66294.8667244417302
1777533240,6.62957229999999991e-05,6.72287870000000002e-05,6.24313029999999945e-05,6.24313029999999945e-05,483.192656310000018,7617102.85281900037,62430.4966372904455
1777533300,6.24313029999999945e-05,6.24313029999999945e-05,4.87894670000000008e-05,4.98249439999999983e-05,1333.64056071999994,24853686.5865929984,49824.3004610232965
1777533360,4.98249439999999983e-05,5.74029640000000007e-05,4.95496389999999974e-05,5.6734592999999998e-05,1018.52532902999997,19000450.3319289982,56733.8602159968068
1777533420,5.6734592999999998e-05,5.67538060000000017e-05,5.16565959999999984e-05,5.16565959999999984e-05,569.421684219999975,10731128.6558310017,51655.9288034060592
1777533480,5.16565959999999984e-05,5.31523260000000004e-05,5.16565959999999984e-05,5.24013519999999981e-05,251.959346479999994,4791103.68509599939,52400.6751841375662
1777533540,5.24013519999999981e-05,5.45641560000000015e-05,5.23998420000000009e-05,5.45641560000000015e-05,659.020631947999959,12319475.3755209986,54563.4512493611037
1777533600,5.45641560000000015e-05,5.57486280000000001e-05,5.29212790000000002e-05,5.5264759999999997e-05,316.143712030000017,5814511.36313000042,55264.0462003598368
1777533660,5.5264759999999997e-05,6.32684089999999968e-05,5.35397770000000024e-05,6.23801829999999963e-05,1883.34704656999997,31952025.2883390039,62379.3772975563697
1777533720,6.23801829999999963e-05,6.50796869999999974e-05,5.7509753000000001e-05,5.91108879999999973e-05,1031.1870168800001,17015577.0405119956,59110.124523770588
1777533780,5.91108879999999973e-05,5.96427809999999989e-05,5.81162589999999991e-05,5.90229220000000005e-05,396.899672699999996,6755129.79396999907,59022.159659939447
1777533840,5.90229220000000005e-05,6.04682269999999987e-05,5.78095059999999991e-05,6.02566340000000014e-05,686.865978570000038,11598821.7156910002,60255.8557253152539
1777533900,6.02566340000000014e-05,6.06713510000000025e-05,5.61203219999999989e-05,5.77369280000000027e-05,422.41242939,7270099.11584200058,57736.1822698379547
1777533960,5.77369280000000027e-05,5.94714290000000005e-05,5.64524290000000011e-05,5.79785719999999975e-05,583.162541820000001,10060136.0116310008,57977.8231487640442
1777534020,5.79785719999999975e-05,5.96193810000000018e-05,5.72571079999999996e-05,5.81375389999999969e-05,447.003680135500019,7647937.62507099845,58136.7880955462751
1777534080,5.81375389999999969e-05,6.0061318999999999e-05,5.77379490000000023e-05,5.77379490000000023e-05,242.321195509999995,4106157.47185200034,57737.2032566507187
1777534140,5.77379490000000023e-05,5.93163749999999984e-05,5.63377569999999969e-05,5.66430999999999998e-05,525.45553345999997,9138291.56210299954,56642.3683977203982
1777534200,5.66430999999999998e-05,5.75699080000000011e-05,5.56913379999999971e-05,5.62595069999999981e-05,505.657109230000003,8979341.41488699988,56258.7803522075847
1777534260,5.62595069999999981e-05,5.77558590000000016e-05,5.58821289999999975e-05,5.63396260000000029e-05,325.816050340000004,5712894.65969499946,56338.8983173905872
1777534320,5.63396260000000029e-05,5.71078480000000003e-05,5.5578385000000002e-05,5.69887749999999972e-05,166.716963219999997,2953192.53356899973,56988.0389329820973
1777534380,5.69887749999999972e-05,5.71977669999999995e-05,5.56331980000000025e-05,5.56655269999999981e-05,323.347219610000025,5745480.58047800045,55664.8080240532654
1777534440,5.56655269999999981e-05,5.76980619999999984e-05,5.56655269999999981e-05,5.75697110000000022e-05,361.144364880000012,6356251.99239299912,57568.9674296127268
1777534500,5.75697110000000022e-05,5.8387704999999997e-05,5.71586289999999979e-05,5.80105569999999989e-05,341.05716305499999,5898837.42962300032,58009.807735645787
1777534560,5.80105569999999989e-05,5.85681819999999968e-05,5.22029320000000021e-05,5.22029320000000021e-05,706.225125919999982,12757518.963264998,52202.2577469302923
1777534620,5.22029320000000021e-05,5.2914751000000003e-05,4.99253460000000004e-05,5.0057818000000003e-05,393.055926660000011,7655052.88318799902,50057.1714532227124
1777534680,5.0057818000000003e-05,5.14449269999999999e-05,4.99347850000000007e-05,5.0643704000000002e-05,198.46959634000001,3911880.03388299933,50643.0498859191357
1777534740,5.0643704000000002e-05,5.1143129999999997e-05,4.95074570000000023e-05,5.05411449999999994e-05,213.293046190000013,4240133.00458099972,50540.4922105711812
1777534800,5.05411449999999994e-05,5.06173340000000004e-05,4.36348239999999966e-05,4.44363220000000003e-05,781.364322030000039,16727736.8131679948,44435.7480604650482
1777534860,4.44363220000000003e-05,4.45313289999999976e-05,4.30114439999999999e-05,4.40039629999999996e-05,217.902031069999992,5016066.5645050006,44003.3946448138886
1777534920,4.40039629999999996e-05,4.5147931e-05,4.3064295e-05,4.3064295e-05,433.84523729,9881487.31881600246,43063.7387815657785
1777534980,4.3064295e-05,4.76950800000000021e-05,4.3064295e-05,4.72622170000000028e-05,696.632415980000019,15239459.0633660015,47261.6065612052334
1777535040,4.72622170000000028e-05,4.8643256000000002e-05,4.69269500000000031e-05,4.73357839999999979e-05,338.877583870000024,7085107.17661499977,47335.1726110138552
1777535100,4.73357839999999979e-05,4.84260159999999972e-05,4.67704310000000001e-05,4.76331140000000014e-05,272.327925040000025,5728980.56015600078,47632.4987706995744
1777535160,4.76331140000000014e-05,4.79362380000000009e-05,4.70303279999999992e-05,4.79362380000000009e-05,78.746534209999993,1659908.29223400028,47935.6188555499903
1777535220,4.79362380000000009e-05,5.08615440000000012e-05,4.7131931e-05,5.02047559999999971e-05,425.948365760000002,8665620.54151500016,50204.1075553714982
1777535280,5.02047559999999971e-05,5.08198609999999977e-05,4.95477030000000015e-05,5.08198609999999977e-05,255.165257569999994,5086591.4250730006,50819.2046106753187
1777535340,5.08198609999999977e-05,5.2546426e-05,4.7996651e-05,5.17240919999999998e-05,690.404744329999971,13755256.6306979973,51723.4239316277308
1777535400,5.17240919999999998e-05,5.29773359999999969e-05,5.15329539999999969e-05,5.29773359999999969e-05,88.7389485900000068,1693383.85527299996,52976.651744728224
1777535460,5.29773359999999969e-05,5.29773359999999969e-05,5.00266010000000025e-05,5.00266010000000025e-05,391.39165644000002,7636220.35204699915,50025.9548564214856
1777535520,5.00266010000000025e-05,5.12850839999999975e-05,4.9817320000000003e-05,5.12728619999999977e-05,195.906336149999987,3869974.34793499997,51272.1997597144073
1777535580,5.12728619999999977e-05,5.17572699999999979e-05,5.0434771999999997e-05,5.05647259999999983e-05,150.793329639999996,2955505.90980699984,50564.0729059989826
1777535640,5.05647259999999983e-05,5.28058270000000024e-05,5.04510649999999997e-05,5.12012930000000014e-05,233.581272740000003,4509062.0497580003,51200.6316840996151
1777535700,5.12012930000000014e-05,5.24660490000000029e-05,5.12012930000000014e-05,5.24416610000000031e-05,183.988948410000006,3548467.11918299971,52440.9836635065294
1777535760,5.24416610000000031e-05,5.24555230000000024e-05,4.72027420000000028e-05,4.75144830000000007e-05,449.967406320000009,9144912.03080999665,47513.8693029375718
1777535820,4.75144830000000007e-05,4.84273079999999982e-05,4.68866629999999983e-05,4.7283807999999998e-05,185.853417220000011,3915057.42459500022,47283.1972823358665
1777535880,4.7283807999999998e-05,4.75834079999999977e-05,4.66948160000000027e-05,4.75834079999999977e-05,63.2665430599999965,1340596.45618399978,47582.7934127022672
1777535940,4.75834079999999977e-05,4.95274830000000033e-05,4.66163689999999983e-05,4.93869710000000006e-05,329.222211619999996,6860868.10913600028,49386.3331178825611
1777536000,4.93869710000000006e-05,4.97783469999999993e-05,4.86881729999999986e-05,4.94909339999999971e-05,73.6321100300000069,1493533.85665600002,49490.2947750964522
1777536060,4.94909339999999971e-05,4.97180510000000002e-05,4.84624380000000027e-05,4.90017739999999978e-05,178.764348610000013,3644633.762323,49001.1410930870115
1777536120,4.90017739999999978e-05,5.0939042000000003e-05,4.87605699999999999e-05,5.0939042000000003e-05,211.101002200000011,4225478.67280400079,50938.3840713335303
1777536180,5.0939042000000003e-05,5.09956539999999978e-05,4.99573639999999986e-05,5.0738885999999998e-05,76.6432760299999956,1522441.12245699996,50738.230656548425
1777536240,5.0738885999999998e-05,5.59964369999999993e-05,5.02925329999999969e-05,5.58043739999999994e-05,531.528744869999969,9988631.48007299937,55803.6532307054149
