代币地址,信号时间,策略类型,信号等级,模拟入场价,模拟仓位SOL,止损价,最大浮盈_pct,最大浮亏_pct,最终出场价,最终收益率_pct,最终R倍数,出场原因,是否命中止损,是否命中止盈,已触发止盈次数
2yoZ6cnXqu5k3EVPH949zwBeXkjhUy2WHWxBXpFXpump,2026-05-02 06:56:00 UTC,SIKK-B 控盘箱体突破回踩,S4_强确认信号,4.7000095e-05,0.2,4.3022119484e-05,91.7506,-7.3726,7.9750968e-05,64.7619,7.6517,命中分批止盈,False,True,1
