钱包地址,钱包角色,game_side,证据等级,筹码解释,当前状态,处理动作,GMGN备注,原始证据引用
F8K6ecxp7HB67FW5u6ukQV4ZDUCvsDzBmBmqPfcps4V7,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=0.0；hold=0.11910096947012597；sell_ratio=0.0,仍持有,risk_watch,Trolljak-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
42FCKFYBCbSN8kacqcHVjZnQKMscFzeRENoS2zGJvzQ4,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=936.0052805711165；hold=0.009294452927348453；sell_ratio=0.0,仍持有,risk_watch,Trolljak-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
865srogeLFg4q139ebauJp3BmSTkXTFuH79weUBPbAcp,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=top_holder,bundler；profit=1018.3324230890364；hold=0.008470897480920897；sell_ratio=0.20074267325078374",仍持有,risk_watch,Trolljak-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
24nHUA3jYZxooNPyGfaxLXZiB2SFNRgDJJDRMCYx46LR,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=top_holder,bundler；profit=773.7422563636354；hold=0.007622316982296318；sell_ratio=0.14239772489122854",仍持有,risk_watch,Trolljak-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
6YiueD6ys6j5xqwB9nBqZoA2ZRsgQXHypMjz3pevBCxh,EARLY_BUYER,STRUCTURE_SIDE,E3,"GMGN标签=top_holder,bundler；profit=7071.387534746958；hold=0.00700994958978795；sell_ratio=0.9196726362222728",仍持有,risk_watch,Trolljak-EARLY_BUYER-E3-STRUCTURE_SIDE,token_holders
fb6r3h9Ca7CDLJYmu3P9hqzsEA18cgqqVYjdoiWZhu8,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=778.9858174307622；hold=0.006879709176178709；sell_ratio=0.1301240611420282,仍持有,risk_watch,Trolljak-RETAIL_NOISE-E1-NOISE_SIDE,token_traders
48hXnB9SXPrgJZaEg6UhyzjBhDzFaKitzB8frtA8hdY9,EARLY_BUYER,STRUCTURE_SIDE,E3,"GMGN标签=top_holder,bundler；profit=847.2264519611228；hold=0.0066116403071046406；sell_ratio=0.45876606461906766",仍持有,risk_watch,Trolljak-EARLY_BUYER-E3-STRUCTURE_SIDE,token_holders
DVQCadsFrujWq7uGeiVbMFFdEoiqH6CC9wqoCNMxb4sh,RETAIL_NOISE,NOISE_SIDE,E1,GMGN标签=top_holder；profit=900.4869849764814；hold=0.006285198692635199；sell_ratio=0.43256233025916474,仍持有,risk_watch,Trolljak-RETAIL_NOISE-E1-NOISE_SIDE,token_traders
6SEhsS5ZL3SHXWCFdnWPZRvRceUqpnTVdPBxQmMvxvEL,RETAIL_NOISE,NOISE_SIDE,E1,"GMGN标签=top_holder,bundler；profit=746.1795975750586；hold=0.006240197951849198；sell_ratio=0.25646365853022257",仍持有,risk_watch,Trolljak-RETAIL_NOISE-E1-NOISE_SIDE,token_holders
GYAzENjE2vqk6miauxH26LXkVDfsbnniFRw8ERo4A5hZ,EARLY_BUYER,STRUCTURE_SIDE,E2,GMGN标签=top_holder；profit=743.8866293379036；hold=0.006159573051622573；sell_ratio=0.2977347902121881,仍持有,risk_watch,Trolljak-EARLY_BUYER-E2-STRUCTURE_SIDE,token_traders
